flight_id,family,subtype,q_nominal,q_spoof,q_gps_degrade,q_sensor_fault,pred,conf,qc_nominal,qc_gnss_chain,qc_non_gnss_fault,coarse_family,coarse_pred,coarse_conf,rep,aggregation
f20260909049_nominal,nominal,none,0.4761827047473085,0.49556126209668633,0.005484937230655345,0.02277109592534973,spoof,0.49556126209668633,0.4761827047473085,0.5010461993273416,0.02277109592534973,nominal,gnss_chain,0.5010461993273416,0,rule
f20260909057_nominal,nominal,none,0.7831096136188688,0.19122798452622947,0.007041158241610963,0.01862124361329083,nominal,0.7831096136188688,0.7831096136188688,0.19826914276784044,0.01862124361329083,nominal,nominal,0.7831096136188688,0,rule
f20260909101_spoof,spoof,drift_incoherent,0.03294582212565867,0.9261018265799428,0.020233468569529893,0.020718882724868597,spoof,0.9261018265799428,0.03294582212565867,0.9463352951494727,0.020718882724868597,gnss_chain,gnss_chain,0.9463352951494727,0,rule
f20260909102_spoof,spoof,drift_coherent,0.670387624656722,0.2923792544393369,0.012224028734171012,0.02500909216977022,nominal,0.670387624656722,0.670387624656722,0.3046032831735079,0.02500909216977022,gnss_chain,nominal,0.670387624656722,0,rule
f20260909105_spoof,spoof,drift_coherent,0.14439050705629217,0.8263277980046052,0.009499316882668335,0.01978237805643424,spoof,0.8263277980046052,0.14439050705629217,0.8358271148872736,0.01978237805643424,gnss_chain,gnss_chain,0.8358271148872736,0,rule
f20260909107_spoof,spoof,drift_incoherent,0.021756436850558433,0.9627823274086542,0.006937357850143747,0.008523877890643608,spoof,0.9627823274086542,0.021756436850558433,0.9697196852587979,0.008523877890643608,gnss_chain,gnss_chain,0.9697196852587979,0,rule
f20260909118_spoof,spoof,drift_incoherent,0.053642175452712014,0.8810701522031106,0.038461524106892776,0.026826148237284637,spoof,0.8810701522031106,0.053642175452712014,0.9195316763100033,0.026826148237284637,gnss_chain,gnss_chain,0.9195316763100033,0,rule
f20260909122_spoof,spoof,jump,0.6632463745114502,0.32038922931230646,0.004472439406213883,0.011891956770029459,nominal,0.6632463745114502,0.6632463745114502,0.32486166871852035,0.011891956770029459,gnss_chain,nominal,0.6632463745114502,0,rule
f20260909123_spoof,spoof,drift_coherent,0.18794482388869752,0.7903870266857034,0.008282663939841716,0.013385485485757312,spoof,0.7903870266857034,0.18794482388869752,0.798669690625545,0.013385485485757312,gnss_chain,gnss_chain,0.798669690625545,0,rule
f20260909131_spoof,spoof,jump,0.4194467261239089,0.5560642523578568,0.0062516488032316525,0.018237372715002483,spoof,0.5560642523578568,0.4194467261239089,0.5623159011610885,0.018237372715002483,gnss_chain,gnss_chain,0.5623159011610885,0,rule
f20260909134_spoof,spoof,jump,0.20950352586517013,0.7687476493194175,0.004953750774769269,0.016795074040643024,spoof,0.7687476493194175,0.20950352586517013,0.7737014000941868,0.016795074040643024,gnss_chain,gnss_chain,0.7737014000941868,0,rule
f20260909136_spoof,spoof,jump,0.8210441458739124,0.1418784837261409,0.01998369343661578,0.017093676963330976,nominal,0.8210441458739124,0.8210441458739124,0.16186217716275667,0.017093676963330976,gnss_chain,nominal,0.8210441458739124,0,rule
f20260909139_spoof,spoof,jump,0.7803206622536847,0.2015814303948541,0.0046317974563368745,0.013466109895124341,nominal,0.7803206622536847,0.7803206622536847,0.20621322785119098,0.013466109895124341,gnss_chain,nominal,0.7803206622536847,0,rule
f20260909143_spoof,spoof,drift_coherent,0.7170210671286649,0.19264327906917614,0.06578587019047036,0.024549783611688653,nominal,0.7170210671286649,0.7170210671286649,0.2584291492596465,0.024549783611688653,gnss_chain,nominal,0.7170210671286649,0,rule
f20260909144_spoof,spoof,drift_coherent,0.12444341162069687,0.8452704710531542,0.011605086212517022,0.01868103111363206,spoof,0.8452704710531542,0.12444341162069687,0.8568755572656712,0.01868103111363206,gnss_chain,gnss_chain,0.8568755572656712,0,rule
f20260909146_spoof,spoof,jump,0.5511914278643096,0.429492334972882,0.005278319441622,0.014037917721186252,nominal,0.5511914278643096,0.5511914278643096,0.43477065441450397,0.014037917721186252,gnss_chain,nominal,0.5511914278643096,0,rule
f20260909147_spoof,spoof,drift_coherent,0.20205155263509839,0.7692496427763078,0.010552584198109742,0.018146220390484198,spoof,0.7692496427763078,0.20205155263509839,0.7798022269744176,0.018146220390484198,gnss_chain,gnss_chain,0.7798022269744176,0,rule
f20260909148_spoof,spoof,jump,0.4908899094337913,0.48508716683779274,0.007472184628344836,0.016550739100071116,nominal,0.4908899094337913,0.4908899094337913,0.49255935146613755,0.016550739100071116,gnss_chain,gnss_chain,0.49255935146613755,0,rule
f20260909149_spoof,spoof,drift_incoherent,0.03933846399520944,0.9155626608282846,0.025295056642828467,0.01980381853367747,spoof,0.9155626608282846,0.03933846399520944,0.9408577174711131,0.01980381853367747,gnss_chain,gnss_chain,0.9408577174711131,0,rule
f20260909151_spoof,spoof,drift_incoherent,0.060919922033236054,0.7154184896119242,0.20290405481203386,0.020757533542805937,spoof,0.7154184896119242,0.060919922033236054,0.9183225444239581,0.020757533542805937,gnss_chain,gnss_chain,0.9183225444239581,0,rule
f20260909154_spoof,spoof,drift_coherent,0.30926702856756794,0.6559350567060226,0.010920413359853678,0.02387750136655568,spoof,0.6559350567060226,0.30926702856756794,0.6668554700658763,0.02387750136655568,gnss_chain,gnss_chain,0.6668554700658763,0,rule
f20260909159_spoof,spoof,drift_incoherent,0.021983320396380266,0.9361262396518245,0.021395914717317235,0.020494525234478127,spoof,0.9361262396518245,0.021983320396380266,0.9575221543691418,0.020494525234478127,gnss_chain,gnss_chain,0.9575221543691418,0,rule
f20260909204_gps_degrade,gps_degrade,off_then_ok,0.002382298605454896,0.4587598863503885,0.5323144076413926,0.006543407402763982,gps_degrade,0.5323144076413926,0.002382298605454896,0.9910742939917812,0.006543407402763982,gnss_chain,gnss_chain,0.9910742939917812,0,rule
f20260909215_gps_degrade,gps_degrade,off_then_ok,0.5547416292890013,0.2589373812507675,0.17147400237905353,0.014846987081177583,nominal,0.5547416292890013,0.5547416292890013,0.430411383629821,0.014846987081177583,gnss_chain,nominal,0.5547416292890013,0,rule
f20260909219_gps_degrade,gps_degrade,off_then_ok,0.7104041756130526,0.2528774150675302,0.018438779344562874,0.0182796299748543,nominal,0.7104041756130526,0.7104041756130526,0.2713161944120931,0.0182796299748543,gnss_chain,nominal,0.7104041756130526,0,rule
f20260909222_gps_degrade,gps_degrade,stuck_then_ok,0.44414550587380947,0.4408617496711122,0.10031281692115879,0.014679927533919484,nominal,0.44414550587380947,0.44414550587380947,0.5411745665922709,0.014679927533919484,gnss_chain,gnss_chain,0.5411745665922709,0,rule
f20260909224_gps_degrade,gps_degrade,off_then_ok,0.009533307687830483,0.2600253607232327,0.7093196191284846,0.02112171246045234,gps_degrade,0.7093196191284846,0.009533307687830483,0.9693449798517173,0.02112171246045234,gnss_chain,gnss_chain,0.9693449798517173,0,rule
f20260909226_gps_degrade,gps_degrade,stuck_then_ok,0.08246276285427685,0.599503778436324,0.2845978959358753,0.03343556277352388,spoof,0.599503778436324,0.08246276285427685,0.8841016743721992,0.03343556277352388,gnss_chain,gnss_chain,0.8841016743721992,0,rule
f20260909230_gps_degrade,gps_degrade,stuck_then_ok,0.06780014962254664,0.31386160994712237,0.6078886448442892,0.01044959558604177,gps_degrade,0.6078886448442892,0.06780014962254664,0.9217502547914116,0.01044959558604177,gnss_chain,gnss_chain,0.9217502547914116,0,rule
f20260909231_gps_degrade,gps_degrade,off_then_ok,0.05508737165867173,0.2513581600703225,0.678550228022742,0.015004240248263781,gps_degrade,0.678550228022742,0.05508737165867173,0.9299083880930645,0.015004240248263781,gnss_chain,gnss_chain,0.9299083880930645,0,rule
f20260909244_gps_degrade,gps_degrade,stuck_then_ok,0.44279285131472795,0.4170210630847087,0.12147306325576618,0.018713022344797128,nominal,0.44279285131472795,0.44279285131472795,0.5384941263404749,0.018713022344797128,gnss_chain,gnss_chain,0.5384941263404749,0,rule
f20260909246_gps_degrade,gps_degrade,stuck_then_ok,0.30488249399220035,0.27099659270013376,0.4017298254906421,0.022391087817023723,gps_degrade,0.4017298254906421,0.30488249399220035,0.6727264181907759,0.022391087817023723,gnss_chain,gnss_chain,0.6727264181907759,0,rule
f20260909248_gps_degrade,gps_degrade,stuck_then_ok,0.03408544048359464,0.23042911248734627,0.7148375047221669,0.0206479423068924,gps_degrade,0.7148375047221669,0.03408544048359464,0.9452666172095132,0.0206479423068924,gnss_chain,gnss_chain,0.9452666172095132,0,rule
f20260909253_gps_degrade,gps_degrade,off_then_ok,0.7106500377551196,0.25822754469192155,0.008748456776631029,0.02237396077632781,nominal,0.7106500377551196,0.7106500377551196,0.2669760014685526,0.02237396077632781,gnss_chain,nominal,0.7106500377551196,0,rule
f20260909256_gps_degrade,gps_degrade,stuck_then_ok,0.3434698216765208,0.6081319951156708,0.028820193224881982,0.01957798998292641,spoof,0.6081319951156708,0.3434698216765208,0.6369521883405528,0.01957798998292641,gnss_chain,gnss_chain,0.6369521883405528,0,rule
f20260909304_sensor_fault,sensor_fault,baro_stuck,0.005751689310299189,0.30228740930959114,0.004594583496976108,0.6873663178831335,sensor_fault,0.6873663178831335,0.005751689310299189,0.30688199280656725,0.6873663178831335,non_gnss_fault,non_gnss_fault,0.6873663178831335,0,rule
f20260909307_sensor_fault,sensor_fault,mag_stuck,0.2917302635562571,0.23866936785585688,0.005792755224779745,0.4638076133631062,sensor_fault,0.4638076133631062,0.2917302635562571,0.2444621230806366,0.4638076133631062,non_gnss_fault,non_gnss_fault,0.4638076133631062,0,rule
f20260909310_sensor_fault,sensor_fault,mag_stuck,0.5778072320858657,0.3343514004295005,0.007105157529063141,0.08073620995557063,nominal,0.5778072320858657,0.5778072320858657,0.34145655795856367,0.08073620995557063,non_gnss_fault,nominal,0.5778072320858657,0,rule
f20260909313_sensor_fault,sensor_fault,mag_stuck,0.540408033660991,0.4065379329691839,0.006575700203632049,0.04647833316619302,nominal,0.540408033660991,0.540408033660991,0.41311363317281596,0.04647833316619302,non_gnss_fault,nominal,0.540408033660991,0,rule
f20260909318_sensor_fault,sensor_fault,mag_stuck,0.18680774727828076,0.2398272420814271,0.005744400217883967,0.5676206104224082,sensor_fault,0.5676206104224082,0.18680774727828076,0.24557164229931108,0.5676206104224082,non_gnss_fault,non_gnss_fault,0.5676206104224082,0,rule
f20260909319_sensor_fault,sensor_fault,baro_stuck,0.7813296581770754,0.16940198473662885,0.010864713133240483,0.03840364395305516,nominal,0.7813296581770754,0.7813296581770754,0.18026669786986932,0.03840364395305516,non_gnss_fault,nominal,0.7813296581770754,0,rule
f20260909321_sensor_fault,sensor_fault,mag_stuck,0.00895458585918008,0.2644867312348025,0.00748085765445377,0.7190778252515636,sensor_fault,0.7190778252515636,0.00895458585918008,0.27196758888925626,0.7190778252515636,non_gnss_fault,non_gnss_fault,0.7190778252515636,0,rule
f20260909323_sensor_fault,sensor_fault,mag_stuck,0.04662725258355504,0.27719831295674874,0.00342090917654942,0.6727535252831468,sensor_fault,0.6727535252831468,0.04662725258355504,0.28061922213329815,0.6727535252831468,non_gnss_fault,non_gnss_fault,0.6727535252831468,0,rule
f20260909325_sensor_fault,sensor_fault,baro_stuck,0.007289658733136261,0.2702254380865534,0.003768761174252038,0.7187161420060584,sensor_fault,0.7187161420060584,0.007289658733136261,0.2739941992608054,0.7187161420060584,non_gnss_fault,non_gnss_fault,0.7187161420060584,0,rule
f20260909326_sensor_fault,sensor_fault,mag_stuck,0.037183875869455145,0.44202225155765323,0.00607602616587445,0.5147178464070171,sensor_fault,0.5147178464070171,0.037183875869455145,0.44809827772352767,0.5147178464070171,non_gnss_fault,non_gnss_fault,0.5147178464070171,0,rule
f20260909328_sensor_fault,sensor_fault,baro_stuck,0.010517280291064192,0.3186431048088103,0.004250001253319831,0.6665896136468057,sensor_fault,0.6665896136468057,0.010517280291064192,0.3228931060621301,0.6665896136468057,non_gnss_fault,non_gnss_fault,0.6665896136468057,0,rule
f20260909330_sensor_fault,sensor_fault,mag_stuck,0.6000646896870055,0.320501241046316,0.006366224886800028,0.07306784437987858,nominal,0.6000646896870055,0.6000646896870055,0.32686746593311605,0.07306784437987858,non_gnss_fault,nominal,0.6000646896870055,0,rule
f20260909331_sensor_fault,sensor_fault,mag_stuck,0.6178734796134934,0.33091403489940213,0.0064325566502901246,0.04477992883681447,nominal,0.6178734796134934,0.6178734796134934,0.33734659154969227,0.04477992883681447,non_gnss_fault,nominal,0.6178734796134934,0,rule
f20260909339_sensor_fault,sensor_fault,mag_stuck,0.3053978819941005,0.6042033492884346,0.04926235565335634,0.04113641306410865,spoof,0.6042033492884346,0.3053978819941005,0.6534657049417909,0.04113641306410865,non_gnss_fault,gnss_chain,0.6534657049417909,0,rule
f20260909340_sensor_fault,sensor_fault,mag_stuck,0.34712012604227854,0.31716479160015165,0.004636865559821748,0.331078216797748,nominal,0.34712012604227854,0.34712012604227854,0.3218016571599734,0.331078216797748,non_gnss_fault,nominal,0.34712012604227854,0,rule
f20260909341_sensor_fault,sensor_fault,mag_stuck,0.007359822375159136,0.3052319520870198,0.005967073690083584,0.6814411518477375,sensor_fault,0.6814411518477375,0.007359822375159136,0.3111990257771034,0.6814411518477375,non_gnss_fault,non_gnss_fault,0.6814411518477375,0,rule
f20260909344_sensor_fault,sensor_fault,mag_stuck,0.44476623686517075,0.3521379053028332,0.011340590913981938,0.1917552669180142,nominal,0.44476623686517075,0.44476623686517075,0.3634784962168151,0.1917552669180142,non_gnss_fault,nominal,0.44476623686517075,0,rule
f20260909345_sensor_fault,sensor_fault,mag_stuck,0.19437939899938886,0.2288861825642225,0.0046383658047576375,0.5720960526316309,sensor_fault,0.5720960526316309,0.19437939899938886,0.23352454836898012,0.5720960526316309,non_gnss_fault,non_gnss_fault,0.5720960526316309,0,rule
f20260909346_sensor_fault,sensor_fault,baro_stuck,0.16299273314356244,0.12055611029894914,0.016282210771472783,0.7001689457860156,sensor_fault,0.7001689457860156,0.16299273314356244,0.13683832107042193,0.7001689457860156,non_gnss_fault,non_gnss_fault,0.7001689457860156,0,rule
f20260909350_sensor_fault,sensor_fault,mag_stuck,0.7051709738654347,0.24333923769673038,0.006087531938671528,0.045402256499163414,nominal,0.7051709738654347,0.7051709738654347,0.24942676963540192,0.045402256499163414,non_gnss_fault,nominal,0.7051709738654347,0,rule
f210080082905703_gps_degrade,gps_degrade,no_fix_then_ok,0.0009869519495437394,0.27954211145274893,0.7069003242253843,0.012570612372322931,gps_degrade,0.7069003242253843,0.0009869519495437394,0.9864424356781332,0.012570612372322931,gnss_chain,gnss_chain,0.9864424356781332,0,rule
f27414466462551_gps_degrade,gps_degrade,no_fix_then_ok,0.015864091204732356,0.28916858653799055,0.6863826921398452,0.008584630117431876,gps_degrade,0.6863826921398452,0.015864091204732356,0.9755512786778358,0.008584630117431876,gnss_chain,gnss_chain,0.9755512786778358,0,rule
f36042457135056_gps_degrade,gps_degrade,no_fix_then_ok,0.09636127442017527,0.2724110360672662,0.6011026492370963,0.030125040275462266,gps_degrade,0.6011026492370963,0.09636127442017527,0.8735136853043626,0.030125040275462266,gnss_chain,gnss_chain,0.8735136853043626,0,rule
f45889653030206_gps_degrade,gps_degrade,no_fix_then_ok,0.0009096054953588892,0.24223108345249678,0.7296001791394024,0.02725913191274201,gps_degrade,0.7296001791394024,0.0009096054953588892,0.9718312625918992,0.02725913191274201,gnss_chain,gnss_chain,0.9718312625918992,0,rule
