flight_id,family,t_start,t_end,p_nominal,p_spoof,p_gps_degrade,p_sensor_fault,pred
whelan_ace-benign-log_0_2033-8-19-16-27-30,nominal,157.5,162.5,0.29094682930722754,0.47809120584085135,0.00251854883229931,0.22844341601962181,spoof
whelan_ace-benign-log_0_2033-8-19-16-27-30,nominal,160.0,165.0,0.22297283308339322,0.6064151638774481,0.000718073853801231,0.16989392918535745,spoof
whelan_ace-benign-log_0_2033-8-19-16-27-30,nominal,162.5,167.5,0.38160949025304175,0.4017494695289322,0.0018745022495828148,0.21476653796844328,spoof
whelan_ace-benign-log_0_2033-8-19-16-27-30,nominal,165.0,170.0,0.5637926235302375,0.2664505186755059,0.0012239695754650245,0.16853288821879156,nominal
whelan_ace-benign-log_0_2033-8-19-16-27-30,nominal,167.5,172.5,0.29017031207060984,0.5865420026033565,0.001952474359520617,0.12133521096651306,spoof
whelan_ace-benign-log_0_2033-8-19-16-27-30,nominal,170.0,175.0,0.3928360029723789,0.45679023499176147,0.010857194902394082,0.13951656713346564,spoof
whelan_ace-benign-log_0_2033-8-19-16-27-30,nominal,172.5,177.5,0.41930373641200597,0.45076877056844095,0.0025360771122565047,0.12739141590729666,spoof
whelan_ace-benign-log_0_2033-8-19-16-27-30,nominal,175.0,180.0,0.3356383269827483,0.5418500494789511,0.0026516251338349907,0.11985999840446553,spoof
whelan_ace-benign-log_0_2033-8-19-16-27-30,nominal,177.5,182.5,0.33478037285182916,0.42729829427806276,0.0015133948551981323,0.23640793801490995,spoof
whelan_ace-benign-log_0_2033-8-19-16-27-30,nominal,180.0,185.0,0.34849142933310673,0.3374439823878442,0.0015219167849786057,0.31254267149407045,nominal
whelan_ace-benign-log_0_2033-8-19-16-27-30,nominal,182.5,187.5,0.4494505719535367,0.2202313397451603,0.001830024191044505,0.32848806411025855,nominal
whelan_ace-benign-log_0_2033-8-19-16-27-30,nominal,185.0,190.0,0.5086951289454152,0.18750531563071748,0.0013072938716831527,0.3024922615521841,nominal
whelan_ace-benign-log_0_2033-8-19-16-27-30,nominal,187.5,192.5,0.5519464990539638,0.2873259020631243,0.002003559177935693,0.15872403970497637,nominal
whelan_ace-benign-log_0_2033-8-19-16-27-30,nominal,190.0,195.0,0.6391190965929939,0.20729378798776826,0.002220338182341396,0.1513667772368964,nominal
whelan_ace-benign-log_0_2033-8-19-16-27-30,nominal,192.5,197.5,0.7417637371656552,0.11229481712383695,0.001637822048784847,0.14430362366172292,nominal
whelan_ace-benign-log_0_2033-8-19-16-27-30,nominal,195.0,200.0,0.6695813367256497,0.1302246656632032,0.0010328146258210644,0.1991611829853261,nominal
whelan_ace-benign-log_0_2033-8-19-16-27-30,nominal,197.5,202.5,0.5313035561485258,0.24170123587383743,0.0012626033949256707,0.22573260458271116,nominal
whelan_ace-benign-log_0_2033-8-19-16-27-30,nominal,200.0,205.0,0.5015530285363449,0.2784755675632527,0.0010737047607099225,0.21889769913969268,nominal
whelan_ace-benign-log_0_2033-8-19-16-27-30,nominal,202.5,207.5,0.43771872386763094,0.2457303354957901,0.001159625727131602,0.31539131490944744,nominal
whelan_ace-benign-log_0_2033-8-19-16-27-30,nominal,205.0,210.0,0.48477076375746275,0.22439712190318936,0.0013482444828685832,0.28948386985647934,nominal
whelan_ace-benign-log_0_2033-8-19-16-27-30,nominal,207.5,212.5,0.7289481963836765,0.1536039603550973,0.0014125248898873483,0.1160353183713389,nominal
whelan_ace-benign-log_0_2033-8-19-16-27-30,nominal,210.0,215.0,0.6662696845018663,0.20184565427286538,0.0018097820135261524,0.13007487921174218,nominal
whelan_ace-benign-log_0_2033-8-19-16-27-30,nominal,212.5,217.5,0.7233038745037855,0.15981021934139034,0.00166354668452395,0.11522235947030017,nominal
whelan_ace-benign-log_0_2033-8-19-16-27-30,nominal,215.0,220.0,0.6474908040533843,0.2051032055837261,0.0017346220977412046,0.1456713682651483,nominal
whelan_ace-benign-log_0_2033-8-19-16-27-30,nominal,217.5,222.5,0.5220631531519703,0.33779463712576846,0.0021952739156888687,0.13794693580657244,nominal
whelan_ace-benign-log_0_2033-8-19-16-27-30,nominal,220.0,225.0,0.5047765100158761,0.419627360962324,0.0026643099578262997,0.0729318190639736,nominal
whelan_ace-benign-log_0_2033-8-19-16-27-30,nominal,222.5,227.5,0.5838673062631861,0.14775540768058795,0.0015429803166636502,0.2668343057395624,nominal
whelan_ace-benign-log_0_2033-8-19-16-27-30,nominal,225.0,230.0,0.4029421916117113,0.12918272404436584,0.0012417007642219645,0.4666333835797009,sensor_fault
whelan_ace-benign-log_0_2033-8-19-16-27-30,nominal,227.5,232.5,0.7810162737605743,0.05670392434693591,0.0012097247845893804,0.1610700771079005,nominal
whelan_ace-benign-log_0_2033-8-19-16-27-30,nominal,230.0,235.0,0.7442478276562764,0.1081354700533742,0.0026258797868491863,0.14499082250350018,nominal
whelan_ace-benign-log_0_2033-8-19-16-27-30,nominal,232.5,237.5,0.29624329929368626,0.530618755039192,0.0058396200514529775,0.16729832561566876,spoof
whelan_ace-benign-log_0_2033-8-19-16-27-30,nominal,235.0,240.0,0.18214939134793734,0.2639259840811918,0.001546020367838989,0.5523786042030319,sensor_fault
whelan_ace-benign-log_0_2033-8-19-16-27-30,nominal,237.5,242.5,0.15536536121664193,0.30459849645519294,0.001167280475476584,0.5388688618526886,sensor_fault
whelan_ace-benign-log_0_2033-8-19-16-27-30,nominal,240.0,245.0,0.1948727324764015,0.29952178646637995,0.0012947455018951267,0.5043107355553235,sensor_fault
whelan_ace-jamming-log_1_2033-8-19-16-46-46,gps_degrade,0.0,5.0,0.04635871722764426,0.006721714280103708,0.9054821434669986,0.04143742502525352,gps_degrade
whelan_ace-jamming-log_1_2033-8-19-16-46-46,gps_degrade,2.5,7.5,0.5575585603430204,0.11695835542555935,0.03561285469489019,0.28987022953653013,nominal
whelan_ace-jamming-log_1_2033-8-19-16-46-46,gps_degrade,5.0,10.0,0.8644226001588372,0.04360462789608042,0.001506003426907832,0.0904667685181748,nominal
whelan_ace-jamming-log_1_2033-8-19-16-46-46,gps_degrade,7.5,12.5,0.7612949961769542,0.12470317127305759,0.0012751434281949659,0.11272668912179325,nominal
whelan_ace-jamming-log_1_2033-8-19-16-46-46,gps_degrade,10.0,15.0,0.8645694406507333,0.056763553953117885,0.0032950978535849604,0.07537190754256391,nominal
whelan_ace-jamming-log_1_2033-8-19-16-46-46,gps_degrade,12.5,17.5,0.8018386917881587,0.056010762500706766,0.0026133812763526067,0.1395371644347821,nominal
whelan_ace-jamming-log_1_2033-8-19-16-46-46,gps_degrade,15.0,20.0,0.6485659228902311,0.11645490463489881,0.00837777641539819,0.22660139605947183,nominal
whelan_ace-jamming-log_1_2033-8-19-16-46-46,gps_degrade,17.5,22.5,0.5398866008487788,0.1960529494737075,0.008504976838911433,0.25555547283860225,nominal
whelan_ace-jamming-log_1_2033-8-19-16-46-46,gps_degrade,20.0,25.0,0.7468705140968749,0.03813656967410558,0.0025272109431623115,0.21246570528585723,nominal
whelan_ace-jamming-log_1_2033-8-19-16-46-46,gps_degrade,22.5,27.5,0.6939068234748408,0.14058135733436902,0.005350949798090314,0.16016086939270002,nominal
whelan_ace-jamming-log_1_2033-8-19-16-46-46,gps_degrade,25.0,30.0,0.7245853628309621,0.13593525475016646,0.006055768927952473,0.13342361349091894,nominal
whelan_ace-jamming-log_1_2033-8-19-16-46-46,gps_degrade,27.5,32.5,0.5185082696800525,0.2755476422099213,0.0020396206747464313,0.2039044674352798,nominal
whelan_ace-jamming-log_1_2033-8-19-16-46-46,gps_degrade,30.0,35.0,0.6852494263759973,0.10968609115550569,0.0020608356219563146,0.20300364684654063,nominal
whelan_ace-jamming-log_1_2033-8-19-16-46-46,gps_degrade,32.5,37.5,0.8299024218240381,0.07387021060539453,0.001064418904285709,0.09516294866628168,nominal
whelan_ace-jamming-log_1_2033-8-19-16-46-46,gps_degrade,35.0,40.0,0.7863826948311442,0.04153387412139972,0.000727840412861161,0.17135559063459488,nominal
whelan_ace-jamming-log_1_2033-8-19-16-46-46,gps_degrade,37.5,42.5,0.8220076306024775,0.028554376736018423,0.0010633679203425385,0.1483746247411616,nominal
whelan_ace-jamming-log_1_2033-8-19-16-46-46,gps_degrade,40.0,45.0,0.8356387595544663,0.044747874258910345,0.0018144718524244112,0.11779889433419875,nominal
whelan_ace-jamming-log_1_2033-8-19-16-46-46,gps_degrade,42.5,47.5,0.871020836694514,0.039613367698961496,0.0029409872449380585,0.08642480836158663,nominal
whelan_ace-jamming-log_1_2033-8-19-16-46-46,gps_degrade,45.0,50.0,0.7791201577940872,0.06330317737131876,0.003155240491335989,0.15442142434325815,nominal
whelan_ace-jamming-log_1_2033-8-19-16-46-46,gps_degrade,47.5,52.5,0.5658405234925821,0.17526508803764712,0.005496123412007024,0.2533982650577638,nominal
whelan_ace-jamming-log_1_2033-8-19-16-46-46,gps_degrade,50.0,55.0,0.8003473571871301,0.09877149317021716,0.002535133972955796,0.09834601566969696,nominal
whelan_ace-jamming-log_1_2033-8-19-16-46-46,gps_degrade,52.5,57.5,0.8197435907783651,0.061254109591337716,0.002413013130298985,0.11658928649999835,nominal
whelan_ace-jamming-log_1_2033-8-19-16-46-46,gps_degrade,55.0,60.0,0.8445274505889115,0.04292999643126068,0.005322049341955674,0.10722050363787211,nominal
whelan_ace-jamming-log_1_2033-8-19-16-46-46,gps_degrade,57.5,62.5,0.6984134701387691,0.03639380564706536,0.004192384966502433,0.2610003392476631,nominal
whelan_ace-jamming-log_1_2033-8-19-16-46-46,gps_degrade,60.0,65.0,0.6925734003486976,0.04926572369693645,0.001197509681085753,0.2569633662732801,nominal
whelan_ace-jamming-log_1_2033-8-19-16-46-46,gps_degrade,62.5,67.5,0.5134315193137935,0.0670259115701731,0.0015723340213324617,0.4179702350947008,nominal
whelan_ace-jamming-log_1_2033-8-19-16-46-46,gps_degrade,65.0,70.0,0.47206240320716253,0.12915712401806678,0.0020465451536267314,0.39673392762114384,nominal
whelan_ace-jamming-log_1_2033-8-19-16-46-46,gps_degrade,67.5,72.5,0.5900041522764865,0.11632062725542043,0.0019570820748057707,0.29171813839328725,nominal
whelan_ace-jamming-log_1_2033-8-19-16-46-46,gps_degrade,70.0,75.0,0.582038049614697,0.2068405354506912,0.0020027411439454824,0.20911867379066632,nominal
whelan_ace-jamming-log_1_2033-8-19-16-46-46,gps_degrade,72.5,77.5,0.5473795439055864,0.20107042243401915,0.0021850220547305487,0.2493650116056639,nominal
whelan_ace-jamming-log_1_2033-8-19-16-46-46,gps_degrade,75.0,80.0,0.42764267364107633,0.14792655185384576,0.001075947586429266,0.4233548269186486,nominal
whelan_ace-jamming-log_1_2033-8-19-16-46-46,gps_degrade,77.5,82.5,0.4996636321605351,0.3439713111096573,0.003285003170153645,0.15308005355965398,nominal
whelan_ace-jamming-log_1_2033-8-19-16-46-46,gps_degrade,80.0,85.0,0.47921480309009795,0.3823192415237586,0.004222044619596443,0.134243910766547,nominal
whelan_ace-jamming-log_1_2033-8-19-16-46-46,gps_degrade,82.5,87.5,0.6144977608271773,0.22728316391656683,0.0032437480425150213,0.15497532721374077,nominal
whelan_ace-jamming-log_1_2033-8-19-16-46-46,gps_degrade,85.0,90.0,0.5343491921458395,0.1550221968370112,0.001030121233070394,0.309598489784079,nominal
whelan_ace-jamming-log_1_2033-8-19-16-46-46,gps_degrade,87.5,92.5,0.7157505716328175,0.16345797836424472,0.002230880916907528,0.1185605690860303,nominal
whelan_ace-jamming-log_1_2033-8-19-16-46-46,gps_degrade,90.0,95.0,0.8321652012942808,0.08338235620198191,0.0030684706568799352,0.08138397184685735,nominal
whelan_ace-jamming-log_1_2033-8-19-16-46-46,gps_degrade,92.5,97.5,0.6589688928215097,0.14007599862319822,0.0018154708390252898,0.19913963771626672,nominal
whelan_ace-jamming-log_1_2033-8-19-16-46-46,gps_degrade,95.0,100.0,0.7796309592285797,0.11067325638465193,0.001982749377525285,0.10771303500924305,nominal
whelan_ace-jamming-log_1_2033-8-19-16-46-46,gps_degrade,97.5,102.5,0.8414197958425387,0.08128941842933872,0.0017661442978791672,0.07552464143024358,nominal
whelan_ace-jamming-log_1_2033-8-19-16-46-46,gps_degrade,100.0,105.0,0.6316266514953162,0.12384686047291182,0.008137918501352863,0.23638856953041923,nominal
whelan_ace-jamming-log_1_2033-8-19-16-46-46,gps_degrade,102.5,107.5,0.6166586505460763,0.07314961918971012,0.0012324310080756356,0.308959299256138,nominal
whelan_ace-jamming-log_1_2033-8-19-16-46-46,gps_degrade,105.0,110.0,0.6786635503747492,0.08714746111522349,0.0013958427235354427,0.23279314578649188,nominal
whelan_ace-jamming-log_1_2033-8-19-16-46-46,gps_degrade,107.5,112.5,0.7402115567745039,0.07518206639803866,0.0019474586270547764,0.18265891820040267,nominal
whelan_ace-jamming-log_1_2033-8-19-16-46-46,gps_degrade,110.0,115.0,0.6699665540540555,0.07082613116030806,0.0013337429365215734,0.2578735718491149,nominal
whelan_ace-jamming-log_1_2033-8-19-16-46-46,gps_degrade,112.5,117.5,0.467186288174799,0.12166140178217127,0.0012472436130005846,0.40990506643002916,nominal
whelan_ace-jamming-log_1_2033-8-19-16-46-46,gps_degrade,115.0,120.0,0.56512922718404,0.155078452306892,0.0015424770196467428,0.2782498434894214,nominal
whelan_ace-jamming-log_1_2033-8-19-16-46-46,gps_degrade,117.5,122.5,0.6139688977941751,0.06868189222667333,0.001066606543659158,0.31628260343549236,nominal
whelan_ace-jamming-log_1_2033-8-19-16-46-46,gps_degrade,120.0,125.0,0.780900617719942,0.022743006326439854,0.0011785606162897587,0.19517781533732845,nominal
whelan_ace-jamming-log_1_2033-8-19-16-46-46,gps_degrade,122.5,127.5,0.6787317961052365,0.07434124263431106,0.002165959037682269,0.24476100222277017,nominal
whelan_ace-jamming-log_1_2033-8-19-16-46-46,gps_degrade,125.0,130.0,0.7551184568438798,0.0977721836635403,0.0025448969110573854,0.14456446258152247,nominal
whelan_ace-jamming-log_1_2033-8-19-16-46-46,gps_degrade,127.5,132.5,0.7325610497135288,0.05720605426128751,0.0016223011262026053,0.2086105948989811,nominal
whelan_ace-jamming-log_1_2033-8-19-16-46-46,gps_degrade,130.0,135.0,0.557061575274373,0.08096919285945561,0.004182983421745833,0.35778624844442536,nominal
whelan_ace-jamming-log_1_2033-8-19-16-46-46,gps_degrade,132.5,137.5,0.6400962120014305,0.06569952466016998,0.00502295618794109,0.2891813071504584,nominal
whelan_ace-jamming-log_1_2033-8-19-16-46-46,gps_degrade,135.0,140.0,0.5953854573224986,0.10993741448716098,0.0018746040665034663,0.292802524123837,nominal
whelan_ace-jamming-log_1_2033-8-19-16-46-46,gps_degrade,137.5,142.5,0.586769260999781,0.11137955582158196,0.0013744065414306335,0.30047677663720646,nominal
whelan_ace-jamming-log_1_2033-8-19-16-46-46,gps_degrade,140.0,145.0,0.6553620960218169,0.09667813450544033,0.005016124116225219,0.2429436453565174,nominal
whelan_ace-jamming-log_1_2033-8-19-16-46-46,gps_degrade,142.5,147.5,0.6524208166598565,0.15879168316995435,0.009529783252275945,0.179257716917913,nominal
whelan_ace-jamming-log_1_2033-8-19-16-46-46,gps_degrade,145.0,150.0,0.7872451889056788,0.09675339662152399,0.006929601436806635,0.10907181303599042,nominal
whelan_ace-jamming-log_1_2033-8-19-16-46-46,gps_degrade,147.5,152.5,0.6325108167516738,0.06630666166084222,0.0014119734267363212,0.29977054816074783,nominal
whelan_ace-jamming-log_1_2033-8-19-16-46-46,gps_degrade,150.0,155.0,0.697237914878549,0.10248187311222495,0.0015705214870594779,0.1987096905221667,nominal
whelan_ace-jamming-log_1_2033-8-19-16-46-46,gps_degrade,152.5,157.5,0.7477037285224198,0.13493182926694747,0.0015671321501784829,0.11579731006045427,nominal
whelan_ace-jamming-log_1_2033-8-19-16-46-46,gps_degrade,155.0,160.0,0.613638784907942,0.19970810342647746,0.00513262039993821,0.18152049126564232,nominal
whelan_ace-jamming-log_1_2033-8-19-16-46-46,gps_degrade,157.5,162.5,0.6561469441257721,0.06994945630668128,0.004586840794164572,0.2693167587733822,nominal
whelan_ace-jamming-log_1_2033-8-19-16-46-46,gps_degrade,160.0,165.0,0.7807940885704985,0.03629634363747201,0.0009520603101304613,0.18195750748189896,nominal
whelan_ace-jamming-log_1_2033-8-19-16-46-46,gps_degrade,162.5,167.5,0.67509094699772,0.13736529368360936,0.0013549011516368254,0.18618885816703384,nominal
whelan_ace-jamming-log_1_2033-8-19-16-46-46,gps_degrade,165.0,170.0,0.5671374072280233,0.29630860529810366,0.0030814106895790975,0.13347257678429394,nominal
whelan_ace-jamming-log_1_2033-8-19-16-46-46,gps_degrade,167.5,172.5,0.4634163046807535,0.4106070507481726,0.013222320871333557,0.11275432369974026,nominal
whelan_ace-jamming-log_1_2033-8-19-16-46-46,gps_degrade,170.0,175.0,0.06014892864650087,0.13566585722752736,0.7852703227764285,0.01891489134954339,gps_degrade
whelan_ace-jamming-log_1_2033-8-19-16-46-46,gps_degrade,172.5,177.5,0.05274865148716614,0.1268565906578801,0.8065779113113895,0.013816846543564376,gps_degrade
whelan_ace-jamming-log_1_2033-8-19-16-46-46,gps_degrade,175.0,180.0,0.10268142050789233,0.1459383076672576,0.7396790904446645,0.011701181380185425,gps_degrade
whelan_ace-jamming-log_1_2033-8-19-16-46-46,gps_degrade,177.5,182.5,0.38799175482917425,0.45819991171945257,0.10610765812115233,0.04770067533022082,spoof
whelan_ace-jamming-log_1_2033-8-19-16-46-46,gps_degrade,180.0,185.0,0.23772721798203064,0.4916946313805086,0.23770240140123755,0.03287574923622321,spoof
