flight_id,family,subtype,q_nominal,q_spoof,q_gps_degrade,q_sensor_fault,pred,conf,qc_nominal,qc_gnss_chain,qc_non_gnss_fault,coarse_family,coarse_pred,coarse_conf,set_fine_a0.1,set_coarse_a0.1,set_fine_a0.2,set_coarse_a0.2,rep,aggregation
f20260909048_nominal,nominal,none,0.09512943142651151,0.8717738183377134,0.006478653433964916,0.026618096801810185,spoof,0.8717738183377134,0.09512943142651151,0.8782524717716783,0.026618096801810185,nominal,gnss_chain,0.8782524717716783,spoof,gnss_chain,spoof,gnss_chain,0,stacked
f20260909050_nominal,nominal,none,0.6174925932379168,0.3346365515321769,0.013835626656760587,0.03403522857314571,nominal,0.6174925932379168,0.6174925932379168,0.3484721781889375,0.03403522857314571,nominal,nominal,0.6174925932379168,nominal,nominal,nominal,nominal,0,stacked
f20260909053_nominal,nominal,none,0.9073110173619895,0.05446557732126816,0.01285194357225728,0.025371461744484902,nominal,0.9073110173619895,0.9073110173619895,0.06731752089352544,0.025371461744484902,nominal,nominal,0.9073110173619895,nominal,nominal,nominal,nominal,0,stacked
f20260909054_nominal,nominal,none,0.8826272602416108,0.08530117252809777,0.011211297750287858,0.020860269480003604,nominal,0.8826272602416108,0.8826272602416108,0.09651247027838562,0.020860269480003604,nominal,nominal,0.8826272602416108,nominal,nominal,nominal,nominal,0,stacked
f20260909058_nominal,nominal,none,0.802270642420457,0.15306970986617477,0.011296717052026015,0.03336293066134224,nominal,0.802270642420457,0.802270642420457,0.16436642691820078,0.03336293066134224,nominal,nominal,0.802270642420457,nominal,nominal,nominal,nominal,0,stacked
f20260909100_spoof,spoof,drift_incoherent,0.03809061770580353,0.9402391511408479,0.004784858604331516,0.01688537254901697,spoof,0.9402391511408479,0.03809061770580353,0.9450240097451794,0.01688537254901697,gnss_chain,gnss_chain,0.9450240097451794,spoof,gnss_chain,spoof,gnss_chain,0,stacked
f20260909103_spoof,spoof,drift_incoherent,0.14800831627704822,0.8138770316166581,0.014890220957490242,0.023224431148803477,spoof,0.8138770316166581,0.14800831627704822,0.8287672525741484,0.023224431148803477,gnss_chain,gnss_chain,0.8287672525741484,spoof,gnss_chain,spoof,,0,stacked
f20260909104_spoof,spoof,jump,0.34808379567334957,0.6075981604821132,0.021748423171441746,0.022569620673095345,spoof,0.6075981604821132,0.34808379567334957,0.629346583653555,0.022569620673095345,gnss_chain,gnss_chain,0.629346583653555,"nominal,spoof",nominal,nominal,nominal,0,stacked
f20260909106_spoof,spoof,drift_incoherent,0.050730900418662905,0.9297803343203517,0.005411776137448739,0.014076989123536688,spoof,0.9297803343203517,0.050730900418662905,0.9351921104578004,0.014076989123536688,gnss_chain,gnss_chain,0.9351921104578004,spoof,gnss_chain,spoof,gnss_chain,0,stacked
f20260909110_spoof,spoof,drift_coherent,0.3363839309871068,0.5936095633796561,0.017712826113706958,0.052293679519530206,spoof,0.5936095633796561,0.3363839309871068,0.611322389493363,0.052293679519530206,gnss_chain,gnss_chain,0.611322389493363,"nominal,spoof",nominal,nominal,nominal,0,stacked
f20260909112_spoof,spoof,jump,0.039022790657955025,0.9174390486008646,0.029123780874248932,0.01441437986693148,spoof,0.9174390486008646,0.039022790657955025,0.9465628294751135,0.01441437986693148,gnss_chain,gnss_chain,0.9465628294751135,spoof,gnss_chain,spoof,gnss_chain,0,stacked
f20260909113_spoof,spoof,jump,0.125574214040443,0.8196779347727906,0.03822043631717914,0.016527414869587295,spoof,0.8196779347727906,0.125574214040443,0.8578983710899697,0.016527414869587295,gnss_chain,gnss_chain,0.8578983710899697,spoof,gnss_chain,spoof,gnss_chain,0,stacked
f20260909114_spoof,spoof,drift_incoherent,0.014246220748899342,0.9606283345738516,0.003178371036066494,0.02194707364118272,spoof,0.9606283345738516,0.014246220748899342,0.963806705609918,0.02194707364118272,gnss_chain,gnss_chain,0.963806705609918,spoof,gnss_chain,spoof,gnss_chain,0,stacked
f20260909115_spoof,spoof,jump,0.056685374148010254,0.8837725303294598,0.04688587774962822,0.01265621777290187,spoof,0.8837725303294598,0.056685374148010254,0.9306584080790881,0.01265621777290187,gnss_chain,gnss_chain,0.9306584080790881,spoof,gnss_chain,spoof,gnss_chain,0,stacked
f20260909117_spoof,spoof,drift_coherent,0.0954352816562133,0.8756872490227355,0.00802267762322857,0.020854791697822582,spoof,0.8756872490227355,0.0954352816562133,0.8837099266459642,0.020854791697822582,gnss_chain,gnss_chain,0.8837099266459642,spoof,gnss_chain,spoof,gnss_chain,0,stacked
f20260909119_spoof,spoof,drift_incoherent,0.11774662112231953,0.8469210602225128,0.012487045478387094,0.022845273176780614,spoof,0.8469210602225128,0.11774662112231953,0.8594081057008999,0.022845273176780614,gnss_chain,gnss_chain,0.8594081057008999,spoof,gnss_chain,spoof,gnss_chain,0,stacked
f20260909120_spoof,spoof,jump,0.313924222077567,0.6211129139539441,0.038966692607125104,0.025996171361363885,spoof,0.6211129139539441,0.313924222077567,0.6600796065610692,0.025996171361363885,gnss_chain,gnss_chain,0.6600796065610692,"nominal,spoof",nominal,,,0,stacked
f20260909127_spoof,spoof,jump,0.017521085506156914,0.9023581255251663,0.06712179969116297,0.012998989277513891,spoof,0.9023581255251663,0.017521085506156914,0.9694799252163292,0.012998989277513891,gnss_chain,gnss_chain,0.9694799252163292,spoof,gnss_chain,spoof,gnss_chain,0,stacked
f20260909130_spoof,spoof,drift_incoherent,0.03339074199932876,0.9481112523057204,0.004721694799004588,0.013776310895946255,spoof,0.9481112523057204,0.03339074199932876,0.952832947104725,0.013776310895946255,gnss_chain,gnss_chain,0.952832947104725,spoof,gnss_chain,spoof,gnss_chain,0,stacked
f20260909140_spoof,spoof,drift_incoherent,0.06384964264214028,0.858896533703789,0.010165017838462286,0.0670888058156085,spoof,0.858896533703789,0.06384964264214028,0.8690615515422513,0.0670888058156085,gnss_chain,gnss_chain,0.8690615515422513,spoof,gnss_chain,spoof,gnss_chain,0,stacked
f20260909142_spoof,spoof,drift_incoherent,0.04445075716444725,0.9398314265909913,0.004899900871407397,0.0108179153731541,spoof,0.9398314265909913,0.04445075716444725,0.9447313274623986,0.0108179153731541,gnss_chain,gnss_chain,0.9447313274623986,spoof,gnss_chain,spoof,gnss_chain,0,stacked
f20260909145_spoof,spoof,jump,0.14587445663216808,0.7873690384746106,0.030838502596693483,0.03591800229652768,spoof,0.7873690384746106,0.14587445663216808,0.8182075410713041,0.03591800229652768,gnss_chain,gnss_chain,0.8182075410713041,spoof,gnss_chain,spoof,,0,stacked
f20260909150_spoof,spoof,drift_coherent,0.07348975340050541,0.8899897716679344,0.008397989631470124,0.028122485300090247,spoof,0.8899897716679344,0.07348975340050541,0.8983877612994045,0.028122485300090247,gnss_chain,gnss_chain,0.8983877612994045,spoof,gnss_chain,spoof,gnss_chain,0,stacked
f20260909153_spoof,spoof,drift_incoherent,0.01795576562091152,0.9639491520371103,0.0034208214169020464,0.014674260925076104,spoof,0.9639491520371103,0.01795576562091152,0.9673699734540123,0.014674260925076104,gnss_chain,gnss_chain,0.9673699734540123,spoof,gnss_chain,spoof,gnss_chain,0,stacked
f20260909157_spoof,spoof,drift_incoherent,0.02405123516902062,0.9127811409153562,0.04068649512155535,0.022481128794067877,spoof,0.9127811409153562,0.02405123516902062,0.9534676360369115,0.022481128794067877,gnss_chain,gnss_chain,0.9534676360369115,spoof,gnss_chain,spoof,gnss_chain,0,stacked
f20260909200_gps_degrade,gps_degrade,off_then_ok,0.007106286432907482,0.005138484838748288,0.9853549691766148,0.0024002595517294396,gps_degrade,0.9853549691766148,0.007106286432907482,0.990493454015363,0.0024002595517294396,gnss_chain,gnss_chain,0.990493454015363,gps_degrade,gnss_chain,gps_degrade,gnss_chain,0,stacked
f20260909201_gps_degrade,gps_degrade,off_then_ok,0.04986502966962689,0.08369321634408686,0.8518273979428409,0.014614356043445402,gps_degrade,0.8518273979428409,0.04986502966962689,0.9355206142869278,0.014614356043445402,gnss_chain,gnss_chain,0.9355206142869278,gps_degrade,gnss_chain,gps_degrade,gnss_chain,0,stacked
f20260909203_gps_degrade,gps_degrade,off_then_ok,0.00507248402611175,0.00351030803424728,0.9894504684594772,0.0019667394801637854,gps_degrade,0.9894504684594772,0.00507248402611175,0.9929607764937244,0.0019667394801637854,gnss_chain,gnss_chain,0.9929607764937244,gps_degrade,gnss_chain,gps_degrade,gnss_chain,0,stacked
f20260909206_gps_degrade,gps_degrade,off_then_ok,0.01518236225973537,0.0026657484172022657,0.9774058063133443,0.004746083009718061,gps_degrade,0.9774058063133443,0.01518236225973537,0.9800715547305465,0.004746083009718061,gnss_chain,gnss_chain,0.9800715547305465,gps_degrade,gnss_chain,gps_degrade,gnss_chain,0,stacked
f20260909207_gps_degrade,gps_degrade,stuck_then_ok,2.7947433302283283e-11,3.0608782914321117e-07,0.9999996743035683,1.9580655200536464e-08,gps_degrade,0.9999996743035683,2.7947433302283283e-11,0.9999999803913975,1.9580655200536464e-08,gnss_chain,gnss_chain,0.9999999803913975,gps_degrade,gnss_chain,gps_degrade,gnss_chain,0,stacked
f20260909209_gps_degrade,gps_degrade,off_then_ok,0.01809926308267904,0.018325160192612464,0.9568754748427094,0.0067001018819990545,gps_degrade,0.9568754748427094,0.01809926308267904,0.9752006350353218,0.0067001018819990545,gnss_chain,gnss_chain,0.9752006350353218,gps_degrade,gnss_chain,gps_degrade,gnss_chain,0,stacked
f20260909211_gps_degrade,gps_degrade,stuck_then_ok,5.592700274057915e-10,3.520638769116516e-08,0.9999999543967674,9.837574942707109e-09,gps_degrade,0.9999999543967674,5.592700274057915e-10,0.9999999896031551,9.837574942707109e-09,gnss_chain,gnss_chain,0.9999999896031551,gps_degrade,gnss_chain,gps_degrade,gnss_chain,0,stacked
f20260909212_gps_degrade,gps_degrade,off_then_ok,0.001033265136338961,0.018732079529497743,0.9777697903447085,0.002464864989454838,gps_degrade,0.9777697903447085,0.001033265136338961,0.9965018698742062,0.002464864989454838,gnss_chain,gnss_chain,0.9965018698742062,gps_degrade,gnss_chain,gps_degrade,gnss_chain,0,stacked
f20260909213_gps_degrade,gps_degrade,off_then_ok,0.08318049649388227,0.05144251710048176,0.8510395224959043,0.014337463909731648,gps_degrade,0.8510395224959043,0.08318049649388227,0.9024820395963861,0.014337463909731648,gnss_chain,gnss_chain,0.9024820395963861,gps_degrade,gnss_chain,gps_degrade,gnss_chain,0,stacked
f20260909216_gps_degrade,gps_degrade,off_then_ok,0.0493620708340576,0.015603650604494253,0.9269312817399129,0.00810299682153529,gps_degrade,0.9269312817399129,0.0493620708340576,0.9425349323444071,0.00810299682153529,gnss_chain,gnss_chain,0.9425349323444071,gps_degrade,gnss_chain,gps_degrade,gnss_chain,0,stacked
f20260909217_gps_degrade,gps_degrade,stuck_then_ok,0.00021421184176251322,0.031005304642494652,0.9677426752209587,0.0010378082947841275,gps_degrade,0.9677426752209587,0.00021421184176251322,0.9987479798634533,0.0010378082947841275,gnss_chain,gnss_chain,0.9987479798634533,gps_degrade,gnss_chain,gps_degrade,gnss_chain,0,stacked
f20260909218_gps_degrade,gps_degrade,off_then_ok,0.002975564363451469,0.003750287627914887,0.9914158059056059,0.0018583421030279226,gps_degrade,0.9914158059056059,0.002975564363451469,0.9951660935335207,0.0018583421030279226,gnss_chain,gnss_chain,0.9951660935335207,gps_degrade,gnss_chain,gps_degrade,gnss_chain,0,stacked
f20260909223_gps_degrade,gps_degrade,stuck_then_ok,0.00014427356675801944,0.0004927283557279763,0.9991425789714133,0.00022041910610068715,gps_degrade,0.9991425789714133,0.00014427356675801944,0.9996353073271413,0.00022041910610068715,gnss_chain,gnss_chain,0.9996353073271413,gps_degrade,gnss_chain,gps_degrade,gnss_chain,0,stacked
f20260909225_gps_degrade,gps_degrade,off_then_ok,0.012942407375714397,0.01625927112997302,0.964794219332941,0.00600410216137164,gps_degrade,0.964794219332941,0.012942407375714397,0.981053490462914,0.00600410216137164,gnss_chain,gnss_chain,0.981053490462914,gps_degrade,gnss_chain,gps_degrade,gnss_chain,0,stacked
f20260909227_gps_degrade,gps_degrade,stuck_then_ok,3.363578108618807e-05,0.00012661742629981393,0.9997571530948945,8.259369771944206e-05,gps_degrade,0.9997571530948945,3.363578108618807e-05,0.9998837705211944,8.259369771944206e-05,gnss_chain,gnss_chain,0.9998837705211944,gps_degrade,gnss_chain,gps_degrade,gnss_chain,0,stacked
f20260909228_gps_degrade,gps_degrade,stuck_then_ok,1.4003880072591938e-20,1.048500733448302e-17,0.9999999999986409,1.359232048101938e-12,gps_degrade,0.9999999999986409,1.4003880072591938e-20,0.9999999999986409,1.359232048101938e-12,gnss_chain,gnss_chain,0.9999999999986409,gps_degrade,gnss_chain,gps_degrade,gnss_chain,0,stacked
f20260909229_gps_degrade,gps_degrade,off_then_ok,0.0411947527659868,0.07418226669724023,0.8646521177754396,0.019970862761333395,gps_degrade,0.8646521177754396,0.0411947527659868,0.9388343844726799,0.019970862761333395,gnss_chain,gnss_chain,0.9388343844726799,gps_degrade,gnss_chain,gps_degrade,gnss_chain,0,stacked
f20260909234_gps_degrade,gps_degrade,off_then_ok,0.03239568250733932,0.03397993564932777,0.9245095476279974,0.009114834215335531,gps_degrade,0.9245095476279974,0.03239568250733932,0.9584894832773252,0.009114834215335531,gnss_chain,gnss_chain,0.9584894832773252,gps_degrade,gnss_chain,gps_degrade,gnss_chain,0,stacked
f20260909237_gps_degrade,gps_degrade,off_then_ok,9.675525253553489e-05,3.71849449648888e-05,0.9996955182978253,0.0001705415046741792,gps_degrade,0.9996955182978253,9.675525253553489e-05,0.9997327032427902,0.0001705415046741792,gnss_chain,gnss_chain,0.9997327032427902,gps_degrade,gnss_chain,gps_degrade,gnss_chain,0,stacked
f20260909238_gps_degrade,gps_degrade,stuck_then_ok,6.442855410675786e-06,0.005314389817063574,0.9944862625299259,0.00019290479759981804,gps_degrade,0.9944862625299259,6.442855410675786e-06,0.9998006523469894,0.00019290479759981804,gnss_chain,gnss_chain,0.9998006523469894,gps_degrade,gnss_chain,gps_degrade,gnss_chain,0,stacked
f20260909239_gps_degrade,gps_degrade,stuck_then_ok,6.107566445960567e-14,1.2088900308589682e-15,0.999999999999846,9.172385773237251e-14,gps_degrade,0.999999999999846,6.107566445960567e-14,0.9999999999998472,9.172385773237251e-14,gnss_chain,gnss_chain,0.9999999999998472,gps_degrade,gnss_chain,gps_degrade,gnss_chain,0,stacked
f20260909240_gps_degrade,gps_degrade,off_then_ok,0.002501860952406768,0.018484989850742477,0.9762829862598522,0.0027301629369985477,gps_degrade,0.9762829862598522,0.002501860952406768,0.9947679761105946,0.0027301629369985477,gnss_chain,gnss_chain,0.9947679761105946,gps_degrade,gnss_chain,gps_degrade,gnss_chain,0,stacked
f20260909242_gps_degrade,gps_degrade,stuck_then_ok,5.64419745103073e-06,0.01473215918018755,0.9851592191316692,0.00010297749069216556,gps_degrade,0.9851592191316692,5.64419745103073e-06,0.9998913783118567,0.00010297749069216556,gnss_chain,gnss_chain,0.9998913783118567,gps_degrade,gnss_chain,gps_degrade,gnss_chain,0,stacked
f20260909243_gps_degrade,gps_degrade,stuck_then_ok,1.7318483958862554e-05,0.00013012916632750552,0.9998012181611157,5.133418859783652e-05,gps_degrade,0.9998012181611157,1.7318483958862554e-05,0.9999313473274432,5.133418859783652e-05,gnss_chain,gnss_chain,0.9999313473274432,gps_degrade,gnss_chain,gps_degrade,gnss_chain,0,stacked
f20260909247_gps_degrade,gps_degrade,off_then_ok,0.011670281539645182,0.433987950878974,0.5224629699202923,0.03187879766108858,gps_degrade,0.5224629699202923,0.011670281539645182,0.9564509207992663,0.03187879766108858,gnss_chain,gnss_chain,0.9564509207992663,spoof,gnss_chain,,gnss_chain,0,stacked
f20260909249_gps_degrade,gps_degrade,stuck_then_ok,3.01025099958421e-112,1.784979528205605e-112,1.0,6.603243860319518e-72,gps_degrade,1.0,3.01025099958421e-112,1.0,6.603243860319518e-72,gnss_chain,gnss_chain,1.0,gps_degrade,gnss_chain,gps_degrade,gnss_chain,0,stacked
f20260909250_gps_degrade,gps_degrade,stuck_then_ok,4.4464469383791045e-05,3.268334095453629e-05,0.9998978516482055,2.500054145616624e-05,gps_degrade,0.9998978516482055,4.4464469383791045e-05,0.9999305349891601,2.500054145616624e-05,gnss_chain,gnss_chain,0.9999305349891601,gps_degrade,gnss_chain,gps_degrade,gnss_chain,0,stacked
f20260909251_gps_degrade,gps_degrade,stuck_then_ok,2.980169897785085e-07,0.0025769759784794485,0.997397937995077,2.4788009453665014e-05,gps_degrade,0.997397937995077,2.980169897785085e-07,0.9999749139735565,2.4788009453665014e-05,gnss_chain,gnss_chain,0.9999749139735565,gps_degrade,gnss_chain,gps_degrade,gnss_chain,0,stacked
f20260909255_gps_degrade,gps_degrade,off_then_ok,0.01582114954040987,0.02089009040229706,0.9577213263109524,0.005567433746340641,gps_degrade,0.9577213263109524,0.01582114954040987,0.9786114167132495,0.005567433746340641,gnss_chain,gnss_chain,0.9786114167132495,gps_degrade,gnss_chain,gps_degrade,gnss_chain,0,stacked
f20260909257_gps_degrade,gps_degrade,stuck_then_ok,9.083071625493428e-07,4.287292545449439e-06,0.9999909088873523,3.8955129396841755e-06,gps_degrade,0.9999909088873523,9.083071625493428e-07,0.9999951961798977,3.8955129396841755e-06,gnss_chain,gnss_chain,0.9999951961798977,gps_degrade,gnss_chain,gps_degrade,gnss_chain,0,stacked
f20260909258_gps_degrade,gps_degrade,stuck_then_ok,0.008113394109535833,0.38812528437591465,0.5951583527069835,0.008602968807566091,gps_degrade,0.5951583527069835,0.008113394109535833,0.9832836370828981,0.008602968807566091,gnss_chain,gnss_chain,0.9832836370828981,,gnss_chain,,gnss_chain,0,stacked
f20260909302_sensor_fault,sensor_fault,mag_stuck,0.0012013076105941074,6.0898044667307226e-05,0.0004814876316963544,0.9982563067130423,sensor_fault,0.9982563067130423,0.0012013076105941074,0.0005423856763636616,0.9982563067130423,non_gnss_fault,non_gnss_fault,0.9982563067130423,sensor_fault,non_gnss_fault,sensor_fault,non_gnss_fault,0,stacked
f20260909303_sensor_fault,sensor_fault,baro_stuck,0.003643320729628415,0.0017925972014343407,0.0013512195521262701,0.9932128625168111,sensor_fault,0.9932128625168111,0.003643320729628415,0.003143816753560611,0.9932128625168111,non_gnss_fault,non_gnss_fault,0.9932128625168111,sensor_fault,non_gnss_fault,sensor_fault,non_gnss_fault,0,stacked
f20260909306_sensor_fault,sensor_fault,mag_stuck,0.031857628872344355,0.04701232551439553,0.007146564586107406,0.9139834810271528,sensor_fault,0.9139834810271528,0.031857628872344355,0.054158890100502934,0.9139834810271528,non_gnss_fault,non_gnss_fault,0.9139834810271528,sensor_fault,non_gnss_fault,sensor_fault,non_gnss_fault,0,stacked
f20260909309_sensor_fault,sensor_fault,baro_stuck,0.0171356991939805,0.05562171387330414,0.010494838587824884,0.9167477483448906,sensor_fault,0.9167477483448906,0.0171356991939805,0.06611655246112902,0.9167477483448906,non_gnss_fault,non_gnss_fault,0.9167477483448906,sensor_fault,non_gnss_fault,sensor_fault,non_gnss_fault,0,stacked
f20260909311_sensor_fault,sensor_fault,mag_stuck,0.0013801003617113859,0.0014231710577727826,0.0008228684031250136,0.9963738601773908,sensor_fault,0.9963738601773908,0.0013801003617113859,0.002246039460897796,0.9963738601773908,non_gnss_fault,non_gnss_fault,0.9963738601773908,sensor_fault,non_gnss_fault,sensor_fault,non_gnss_fault,0,stacked
