flight_id,family,subtype,q_nominal,q_spoof,q_gps_degrade,q_sensor_fault,pred,conf,qc_nominal,qc_gnss_chain,qc_non_gnss_fault,coarse_family,coarse_pred,coarse_conf,held_out_subtype
f179117136627038_gps_degrade,gps_degrade,no_fix_then_ok,0.31565608972734005,0.05603562973739528,0.595313526382068,0.03299475415319666,gps_degrade,0.595313526382068,0.31565608972734005,0.6513491561194633,0.03299475415319666,gnss_chain,gnss_chain,0.6513491561194633,no_fix_then_ok
f179243424651613_gps_degrade,gps_degrade,no_fix_then_ok,0.1272622433741177,0.0685102793395599,0.7829729111099284,0.021254566176394003,gps_degrade,0.7829729111099284,0.1272622433741177,0.8514831904494883,0.021254566176394003,gnss_chain,gnss_chain,0.8514831904494883,no_fix_then_ok
f187049508766390_gps_degrade,gps_degrade,no_fix_then_ok,0.14202858928705675,0.06154695465130229,0.7778466046711691,0.018577851390471984,gps_degrade,0.7778466046711691,0.14202858928705675,0.8393935593224714,0.018577851390471984,gnss_chain,gnss_chain,0.8393935593224714,no_fix_then_ok
f198225816701839_gps_degrade,gps_degrade,no_fix_then_ok,0.0033349269079339344,0.0015109178642009433,0.9940634989134386,0.001090656314426521,gps_degrade,0.9940634989134386,0.0033349269079339344,0.9955744167776396,0.001090656314426521,gnss_chain,gnss_chain,0.9955744167776396,no_fix_then_ok
f210080082905703_gps_degrade,gps_degrade,no_fix_then_ok,0.005030519246369523,0.0028795713395450106,0.9907615620871483,0.0013283473269372309,gps_degrade,0.9907615620871483,0.005030519246369523,0.9936411334266932,0.0013283473269372309,gnss_chain,gnss_chain,0.9936411334266932,no_fix_then_ok
f214099286138893_gps_degrade,gps_degrade,no_fix_then_ok,0.05353898044720634,0.1300712412802175,0.8010297210483591,0.01536005722421709,gps_degrade,0.8010297210483591,0.05353898044720634,0.9311009623285766,0.01536005722421709,gnss_chain,gnss_chain,0.9311009623285766,no_fix_then_ok
f251496856152582_gps_degrade,gps_degrade,no_fix_then_ok,0.012781506384055868,0.0015990710123618113,0.9822900538890394,0.003329368714542991,gps_degrade,0.9822900538890394,0.012781506384055868,0.9838891249014012,0.003329368714542991,gnss_chain,gnss_chain,0.9838891249014012,no_fix_then_ok
f267926232552533_gps_degrade,gps_degrade,no_fix_then_ok,0.03994219567319066,0.008314587135750555,0.9433426426728916,0.008400574518167178,gps_degrade,0.9433426426728916,0.03994219567319066,0.9516572298086421,0.008400574518167178,gnss_chain,gnss_chain,0.9516572298086421,no_fix_then_ok
f272722099923160_gps_degrade,gps_degrade,no_fix_then_ok,0.12387238532467224,0.013936065347724604,0.847834033499949,0.014357515827654254,gps_degrade,0.847834033499949,0.12387238532467224,0.8617700988476736,0.014357515827654254,gnss_chain,gnss_chain,0.8617700988476736,no_fix_then_ok
f27414466462551_gps_degrade,gps_degrade,no_fix_then_ok,0.02133425700638453,0.009868939124324155,0.9638023642942116,0.004994439575079787,gps_degrade,0.9638023642942116,0.02133425700638453,0.9736713034185358,0.004994439575079787,gnss_chain,gnss_chain,0.9736713034185358,no_fix_then_ok
f36042457135056_gps_degrade,gps_degrade,no_fix_then_ok,0.032976158825033595,0.010879223748797559,0.9492078444991867,0.0069367729269822044,gps_degrade,0.9492078444991867,0.032976158825033595,0.9600870682479843,0.0069367729269822044,gnss_chain,gnss_chain,0.9600870682479843,no_fix_then_ok
f38329162600154_gps_degrade,gps_degrade,no_fix_then_ok,1.1231778185838323e-05,7.401135078604031e-07,0.9999820995566251,5.928551681296774e-06,gps_degrade,0.9999820995566251,1.1231778185838323e-05,0.9999828396701329,5.928551681296774e-06,gnss_chain,gnss_chain,0.9999828396701329,no_fix_then_ok
f45889653030206_gps_degrade,gps_degrade,no_fix_then_ok,0.00038358742512777035,0.0006752994794640745,0.9987404934025675,0.0002006196928405989,gps_degrade,0.9987404934025675,0.00038358742512777035,0.9994157928820316,0.0002006196928405989,gnss_chain,gnss_chain,0.9994157928820316,no_fix_then_ok
f52087898353843_gps_degrade,gps_degrade,no_fix_then_ok,7.085658010172812e-05,1.463737741752619e-06,0.9999048376108146,2.284207134193992e-05,gps_degrade,0.9999048376108146,7.085658010172812e-05,0.9999063013485564,2.284207134193992e-05,gnss_chain,gnss_chain,0.9999063013485564,no_fix_then_ok
f7925275977104_gps_degrade,gps_degrade,no_fix_then_ok,0.0383119142249826,0.057550199069008684,0.8757399754821977,0.028397911223810995,gps_degrade,0.8757399754821977,0.0383119142249826,0.9332901745512064,0.028397911223810995,gnss_chain,gnss_chain,0.9332901745512064,no_fix_then_ok
f80546156924787_gps_degrade,gps_degrade,no_fix_then_ok,0.0005714748014791313,0.00022794898179184897,0.9989939073531814,0.00020666886354754152,gps_degrade,0.9989939073531814,0.0005714748014791313,0.9992218563349733,0.00020666886354754152,gnss_chain,gnss_chain,0.9992218563349733,no_fix_then_ok
f89695495040802_gps_degrade,gps_degrade,no_fix_then_ok,0.007551190365874345,0.012253836350393349,0.9773592079091546,0.002835765374577632,gps_degrade,0.9773592079091546,0.007551190365874345,0.989613044259548,0.002835765374577632,gnss_chain,gnss_chain,0.989613044259548,no_fix_then_ok
