flight_id,family,subtype,q_nominal,q_spoof,q_gps_degrade,q_sensor_fault,pred,conf,qc_nominal,qc_gnss_chain,qc_non_gnss_fault,coarse_family,coarse_pred,coarse_conf,rep,aggregation
f20260909033_nominal,nominal,none,0.9406520948137458,0.03666875990593684,0.007356122672637719,0.01532302260767957,nominal,0.9406520948137458,0.9406520948137458,0.04402488257857456,0.01532302260767957,nominal,nominal,0.9406520948137458,2,stacked
f20260909035_nominal,nominal,none,0.8536616886527872,0.10479623021938123,0.01635714353434863,0.02518493759348294,nominal,0.8536616886527872,0.8536616886527872,0.12115337375372985,0.02518493759348294,nominal,nominal,0.8536616886527872,2,stacked
f20260909036_nominal,nominal,none,0.8475415686196807,0.11279969246729811,0.015209512059970893,0.024449226853050298,nominal,0.8475415686196807,0.8475415686196807,0.128009204527269,0.024449226853050298,nominal,nominal,0.8475415686196807,2,stacked
f20260909037_nominal,nominal,none,0.7640302734141321,0.19566053312262965,0.018491004854432384,0.021818188608805918,nominal,0.7640302734141321,0.7640302734141321,0.21415153797706205,0.021818188608805918,nominal,nominal,0.7640302734141321,2,stacked
f20260909041_nominal,nominal,none,0.9390822972873072,0.031152079664762515,0.006848101409684336,0.022917521638245963,nominal,0.9390822972873072,0.9390822972873072,0.03800018107444685,0.022917521638245963,nominal,nominal,0.9390822972873072,2,stacked
f20260909044_nominal,nominal,none,0.9199173552840112,0.047925574325863446,0.009644286778617447,0.022512783611508002,nominal,0.9199173552840112,0.9199173552840112,0.057569861104480896,0.022512783611508002,nominal,nominal,0.9199173552840112,2,stacked
f20260909046_nominal,nominal,none,0.9119371532385409,0.04755880863071882,0.009248246761027226,0.0312557913697131,nominal,0.9119371532385409,0.9119371532385409,0.05680705539174605,0.0312557913697131,nominal,nominal,0.9119371532385409,2,stacked
f20260909048_nominal,nominal,none,0.7128580134801011,0.2532461700946521,0.016041929022343963,0.017853887402902783,nominal,0.7128580134801011,0.7128580134801011,0.2692880991169961,0.017853887402902783,nominal,nominal,0.7128580134801011,2,stacked
f20260909049_nominal,nominal,none,0.860413891222494,0.0942670608317304,0.01056824131508835,0.034750806630687164,nominal,0.860413891222494,0.860413891222494,0.10483530214681876,0.034750806630687164,nominal,nominal,0.860413891222494,2,stacked
f20260909053_nominal,nominal,none,0.7287968237593981,0.20306314231642725,0.022827234951849976,0.04531279897232465,nominal,0.7287968237593981,0.7287968237593981,0.2258903772682772,0.04531279897232465,nominal,nominal,0.7287968237593981,2,stacked
f20260909057_nominal,nominal,none,0.8416343652658343,0.11111157151805766,0.013458603701652161,0.033795459514455825,nominal,0.8416343652658343,0.8416343652658343,0.12457017521970982,0.033795459514455825,nominal,nominal,0.8416343652658343,2,stacked
f20260909059_nominal,nominal,none,0.9315190860445879,0.03560059674748771,0.007969372669735578,0.02491094453818867,nominal,0.9315190860445879,0.9315190860445879,0.043569969417223284,0.02491094453818867,nominal,nominal,0.9315190860445879,2,stacked
f20260909101_spoof,spoof,drift_incoherent,0.14215826924982372,0.8401332771748472,0.011574671552811068,0.0061337820225180585,spoof,0.8401332771748472,0.14215826924982372,0.8517079487276583,0.0061337820225180585,gnss_chain,gnss_chain,0.8517079487276583,2,stacked
f20260909105_spoof,spoof,drift_coherent,0.33190003407998114,0.6281595419980026,0.020511116740305504,0.019429307181710875,spoof,0.6281595419980026,0.33190003407998114,0.6486706587383081,0.019429307181710875,gnss_chain,gnss_chain,0.6486706587383081,2,stacked
f20260909108_spoof,spoof,drift_incoherent,0.094204079357179,0.9006903352278562,0.0033124634731934795,0.0017931219417713193,spoof,0.9006903352278562,0.094204079357179,0.9040027987010497,0.0017931219417713193,gnss_chain,gnss_chain,0.9040027987010497,2,stacked
f20260909111_spoof,spoof,drift_incoherent,0.6617440776993417,0.30719822348423964,0.015531585954156608,0.015526112862262074,nominal,0.6617440776993417,0.6617440776993417,0.32272980943839624,0.015526112862262074,gnss_chain,nominal,0.6617440776993417,2,stacked
f20260909117_spoof,spoof,drift_coherent,0.3703596197170289,0.5928105544265421,0.019851134202715413,0.01697869165371356,spoof,0.5928105544265421,0.3703596197170289,0.6126616886292575,0.01697869165371356,gnss_chain,gnss_chain,0.6126616886292575,2,stacked
f20260909119_spoof,spoof,drift_incoherent,0.1958836011169384,0.7765957776681106,0.016302837275190808,0.011217783939760266,spoof,0.7765957776681106,0.1958836011169384,0.7928986149433014,0.011217783939760266,gnss_chain,gnss_chain,0.7928986149433014,2,stacked
f20260909121_spoof,spoof,drift_coherent,0.23391251121303122,0.6851146857030301,0.026661218645873154,0.05431158443806555,spoof,0.6851146857030301,0.23391251121303122,0.7117759043489033,0.05431158443806555,gnss_chain,gnss_chain,0.7117759043489033,2,stacked
f20260909123_spoof,spoof,drift_coherent,0.6711005528561705,0.2939334990795509,0.017609999072683843,0.017355948991594757,nominal,0.6711005528561705,0.6711005528561705,0.31154349815223475,0.017355948991594757,gnss_chain,nominal,0.6711005528561705,2,stacked
f20260909130_spoof,spoof,drift_incoherent,0.12197458469722083,0.865323479824026,0.008821629913592635,0.003880305565160418,spoof,0.865323479824026,0.12197458469722083,0.8741451097376186,0.003880305565160418,gnss_chain,gnss_chain,0.8741451097376186,2,stacked
f20260909137_spoof,spoof,jump,0.19180584788845817,0.7270259718650116,0.055730419230514,0.025437761016016282,spoof,0.7270259718650116,0.19180584788845817,0.7827563910955256,0.025437761016016282,gnss_chain,gnss_chain,0.7827563910955256,2,stacked
f20260909139_spoof,spoof,jump,0.2576441545403253,0.646121138237802,0.06392128251212835,0.03231342470974426,spoof,0.646121138237802,0.2576441545403253,0.7100424207499304,0.03231342470974426,gnss_chain,gnss_chain,0.7100424207499304,2,stacked
f20260909141_spoof,spoof,jump,0.13135638466788663,0.7452303023442962,0.09875080047665975,0.02466251251115752,spoof,0.7452303023442962,0.13135638466788663,0.843981102820956,0.02466251251115752,gnss_chain,gnss_chain,0.843981102820956,2,stacked
f20260909143_spoof,spoof,drift_coherent,0.5221405189689142,0.4120981232061588,0.025688363579760586,0.040072994245166575,nominal,0.5221405189689142,0.5221405189689142,0.43778648678591936,0.040072994245166575,gnss_chain,nominal,0.5221405189689142,2,stacked
f20260909146_spoof,spoof,jump,0.14953684928407476,0.7787637368854494,0.05375872498081141,0.017940688849664547,spoof,0.7787637368854494,0.14953684928407476,0.8325224618662608,0.017940688849664547,gnss_chain,gnss_chain,0.8325224618662608,2,stacked
f20260909150_spoof,spoof,drift_coherent,0.6102520069332167,0.36777717602119564,0.0128207881765101,0.00915002886907752,nominal,0.6102520069332167,0.6102520069332167,0.38059796419770575,0.00915002886907752,gnss_chain,nominal,0.6102520069332167,2,stacked
f20260909152_spoof,spoof,drift_incoherent,0.0856939022234351,0.6903117300739766,0.20132013737263965,0.022674230329948614,spoof,0.6903117300739766,0.0856939022234351,0.8916318674466163,0.022674230329948614,gnss_chain,gnss_chain,0.8916318674466163,2,stacked
f20260909154_spoof,spoof,drift_coherent,0.502145518716931,0.45826154266933133,0.015982424896735587,0.023610513717002044,nominal,0.502145518716931,0.502145518716931,0.4742439675660669,0.023610513717002044,gnss_chain,nominal,0.502145518716931,2,stacked
f20260909155_spoof,spoof,drift_coherent,0.3802898404446013,0.5847218794352921,0.01793852243868454,0.017049757681422174,spoof,0.5847218794352921,0.3802898404446013,0.6026604018739766,0.017049757681422174,gnss_chain,gnss_chain,0.6026604018739766,2,stacked
f20260909157_spoof,spoof,drift_incoherent,0.04651860282819548,0.33212673170831364,0.6116301856303012,0.009724479833189708,gps_degrade,0.6116301856303012,0.04651860282819548,0.9437569173386149,0.009724479833189708,gnss_chain,gnss_chain,0.9437569173386149,2,stacked
f20260909158_spoof,spoof,drift_incoherent,0.08819891830123444,0.8856834435771888,0.018853721489150807,0.0072639166324260825,spoof,0.8856834435771888,0.08819891830123444,0.9045371650663395,0.0072639166324260825,gnss_chain,gnss_chain,0.9045371650663395,2,stacked
f20260909203_gps_degrade,gps_degrade,off_then_ok,0.005613716780716047,0.001591608976036173,0.9906277778555683,0.0021668963876793896,gps_degrade,0.9906277778555683,0.005613716780716047,0.9922193868316045,0.0021668963876793896,gnss_chain,gnss_chain,0.9922193868316045,2,stacked
f20260909204_gps_degrade,gps_degrade,off_then_ok,0.001814565816476155,0.00553838028353845,0.991663129841879,0.00098392405810642,gps_degrade,0.991663129841879,0.001814565816476155,0.9972015101254175,0.00098392405810642,gnss_chain,gnss_chain,0.9972015101254175,2,stacked
f20260909212_gps_degrade,gps_degrade,off_then_ok,0.0013738934927590124,0.0086909567047753,0.9888645213609385,0.0010706284415272355,gps_degrade,0.9888645213609385,0.0013738934927590124,0.9975554780657138,0.0010706284415272355,gnss_chain,gnss_chain,0.9975554780657138,2,stacked
f20260909214_gps_degrade,gps_degrade,off_then_ok,0.003925925109635768,0.0023309146275340333,0.9901789222258363,0.0035642380369939036,gps_degrade,0.9901789222258363,0.003925925109635768,0.9925098368533702,0.0035642380369939036,gnss_chain,gnss_chain,0.9925098368533702,2,stacked
f20260909216_gps_degrade,gps_degrade,off_then_ok,0.08870514461189725,0.02715489040484814,0.871582260471769,0.012557704511485693,gps_degrade,0.871582260471769,0.08870514461189725,0.8987371508766171,0.012557704511485693,gnss_chain,gnss_chain,0.8987371508766171,2,stacked
f20260909240_gps_degrade,gps_degrade,off_then_ok,0.004802687877041955,0.005379019509019436,0.9883679952699091,0.00145029734402948,gps_degrade,0.9883679952699091,0.004802687877041955,0.9937470147789286,0.00145029734402948,gnss_chain,gnss_chain,0.9937470147789286,2,stacked
f20260909241_gps_degrade,gps_degrade,stuck_then_ok,0.00011311958623573429,0.015594878882703502,0.9839452014454416,0.00034680008561915817,gps_degrade,0.9839452014454416,0.00011311958623573429,0.9995400803281451,0.00034680008561915817,gnss_chain,gnss_chain,0.9995400803281451,2,stacked
f20260909248_gps_degrade,gps_degrade,stuck_then_ok,0.0008766812044615289,0.036322665200722325,0.954782238251021,0.008018415343795146,gps_degrade,0.954782238251021,0.0008766812044615289,0.9911049034517434,0.008018415343795146,gnss_chain,gnss_chain,0.9911049034517434,2,stacked
f20260909250_gps_degrade,gps_degrade,stuck_then_ok,0.0004013930181155772,0.005934848440501827,0.9930391426257202,0.0006246159156622275,gps_degrade,0.9930391426257202,0.0004013930181155772,0.9989739910662221,0.0006246159156622275,gnss_chain,gnss_chain,0.9989739910662221,2,stacked
f20260909251_gps_degrade,gps_degrade,stuck_then_ok,6.84611484459674e-06,0.006456192234831001,0.9934616421887726,7.53194615518226e-05,gps_degrade,0.9934616421887726,6.84611484459674e-06,0.9999178344236036,7.53194615518226e-05,gnss_chain,gnss_chain,0.9999178344236036,2,stacked
f20260909252_gps_degrade,gps_degrade,stuck_then_ok,0.00029886766288908143,0.11902175815872403,0.8789702320009994,0.001709142177387302,gps_degrade,0.8789702320009994,0.00029886766288908143,0.9979919901597235,0.001709142177387302,gnss_chain,gnss_chain,0.9979919901597235,2,stacked
f20260909254_gps_degrade,gps_degrade,off_then_ok,0.002219762717270985,0.0014547974553776803,0.9952644542217124,0.0010609856056388776,gps_degrade,0.9952644542217124,0.002219762717270985,0.9967192516770901,0.0010609856056388776,gnss_chain,gnss_chain,0.9967192516770901,2,stacked
f20260909255_gps_degrade,gps_degrade,off_then_ok,0.013495056521639104,0.014530809312908708,0.9666900459010382,0.005284088264413946,gps_degrade,0.9666900459010382,0.013495056521639104,0.981220855213947,0.005284088264413946,gnss_chain,gnss_chain,0.981220855213947,2,stacked
f20260909300_sensor_fault,sensor_fault,mag_stuck,0.0019469687941772813,0.0032908368796560044,0.0007608738704202266,0.9940013204557465,sensor_fault,0.9940013204557465,0.0019469687941772813,0.004051710750076231,0.9940013204557465,non_gnss_fault,non_gnss_fault,0.9940013204557465,2,stacked
f20260909302_sensor_fault,sensor_fault,mag_stuck,6.391746539802828e-08,3.099260396908762e-05,1.825778714840269e-06,0.9999671176998507,sensor_fault,0.9999671176998507,6.391746539802828e-08,3.2818382683927885e-05,0.9999671176998507,non_gnss_fault,non_gnss_fault,0.9999671176998507,2,stacked
f20260909303_sensor_fault,sensor_fault,baro_stuck,0.00445415419237405,0.0005084807105646687,0.0007526742082332313,0.994284690888828,sensor_fault,0.994284690888828,0.00445415419237405,0.0012611549187979,0.994284690888828,non_gnss_fault,non_gnss_fault,0.994284690888828,2,stacked
f20260909305_sensor_fault,sensor_fault,baro_stuck,0.0008504767035652894,0.0009599433750665553,0.0007304576886468036,0.9974591222327214,sensor_fault,0.9974591222327214,0.0008504767035652894,0.001690401063713359,0.9974591222327214,non_gnss_fault,non_gnss_fault,0.9974591222327214,2,stacked
f20260909318_sensor_fault,sensor_fault,mag_stuck,0.004519983547163345,0.0035756168802281354,0.0016640616810600073,0.9902403378915485,sensor_fault,0.9902403378915485,0.004519983547163345,0.005239678561288143,0.9902403378915485,non_gnss_fault,non_gnss_fault,0.9902403378915485,2,stacked
f20260909320_sensor_fault,sensor_fault,baro_stuck,0.002600644792987611,0.004355673883367632,0.001631845034114167,0.9914118362895306,sensor_fault,0.9914118362895306,0.002600644792987611,0.005987518917481799,0.9914118362895306,non_gnss_fault,non_gnss_fault,0.9914118362895306,2,stacked
f20260909321_sensor_fault,sensor_fault,mag_stuck,0.007015561314754848,0.0008350341088186152,0.001283774477829497,0.9908656300985971,sensor_fault,0.9908656300985971,0.007015561314754848,0.0021188085866481123,0.9908656300985971,non_gnss_fault,non_gnss_fault,0.9908656300985971,2,stacked
f20260909323_sensor_fault,sensor_fault,mag_stuck,0.003526569930485704,0.0009627523327215724,0.000702583385138964,0.9948080943516537,sensor_fault,0.9948080943516537,0.003526569930485704,0.0016653357178605364,0.9948080943516537,non_gnss_fault,non_gnss_fault,0.9948080943516537,2,stacked
f20260909325_sensor_fault,sensor_fault,baro_stuck,0.0042426721427418585,0.0038510220117422894,0.0018169233666532805,0.9900893824788626,sensor_fault,0.9900893824788626,0.0042426721427418585,0.00566794537839557,0.9900893824788626,non_gnss_fault,non_gnss_fault,0.9900893824788626,2,stacked
f20260909328_sensor_fault,sensor_fault,baro_stuck,0.010692763511297183,0.004631447532571196,0.0026845204888171163,0.9819912684673145,sensor_fault,0.9819912684673145,0.010692763511297183,0.007315968021388312,0.9819912684673145,non_gnss_fault,non_gnss_fault,0.9819912684673145,2,stacked
f20260909331_sensor_fault,sensor_fault,mag_stuck,0.15838149443109492,0.04380455326117467,0.013885195872696673,0.7839287564350338,sensor_fault,0.7839287564350338,0.15838149443109492,0.05768974913387134,0.7839287564350338,non_gnss_fault,non_gnss_fault,0.7839287564350338,2,stacked
f20260909332_sensor_fault,sensor_fault,mag_stuck,0.0612266211502112,0.04400524697620436,0.011350555648703272,0.8834175762248812,sensor_fault,0.8834175762248812,0.0612266211502112,0.05535580262490763,0.8834175762248812,non_gnss_fault,non_gnss_fault,0.8834175762248812,2,stacked
f20260909333_sensor_fault,sensor_fault,baro_stuck,0.1425195895088249,0.047419174774335986,0.01252181047950424,0.7975394252373349,sensor_fault,0.7975394252373349,0.1425195895088249,0.05994098525384023,0.7975394252373349,non_gnss_fault,non_gnss_fault,0.7975394252373349,2,stacked
f20260909341_sensor_fault,sensor_fault,mag_stuck,0.0011360751344500538,0.0003489663246489039,0.0006509235963864698,0.9978640349445146,sensor_fault,0.9978640349445146,0.0011360751344500538,0.0009998899210353737,0.9978640349445146,non_gnss_fault,non_gnss_fault,0.9978640349445146,2,stacked
f20260909342_sensor_fault,sensor_fault,mag_stuck,0.04289253376989652,0.035385322982152204,0.008763206676751522,0.9129589365711999,sensor_fault,0.9129589365711999,0.04289253376989652,0.04414852965890373,0.9129589365711999,non_gnss_fault,non_gnss_fault,0.9129589365711999,2,stacked
f20260909345_sensor_fault,sensor_fault,mag_stuck,0.008354354247426105,0.005303225025717511,0.002160287984654654,0.9841821327422018,sensor_fault,0.9841821327422018,0.008354354247426105,0.0074635130103721655,0.9841821327422018,non_gnss_fault,non_gnss_fault,0.9841821327422018,2,stacked
f20260909351_sensor_fault,sensor_fault,baro_stuck,0.0319999217888391,0.0289750052001084,0.007526309652322402,0.93149876335873,sensor_fault,0.93149876335873,0.0319999217888391,0.0365013148524308,0.93149876335873,non_gnss_fault,non_gnss_fault,0.93149876335873,2,stacked
f20260909353_sensor_fault,sensor_fault,baro_stuck,0.001109401548514235,0.0015686602208822133,0.0008255784702504734,0.9964963597603531,sensor_fault,0.9964963597603531,0.001109401548514235,0.0023942386911326866,0.9964963597603531,non_gnss_fault,non_gnss_fault,0.9964963597603531,2,stacked
f20260909358_sensor_fault,sensor_fault,mag_stuck,2.1059485133847474e-07,0.00041799907739902453,6.725711355886467e-06,0.9995750646163938,sensor_fault,0.9995750646163938,2.1059485133847474e-07,0.000424724788754911,0.9995750646163938,non_gnss_fault,non_gnss_fault,0.9995750646163938,2,stacked
f20260909359_sensor_fault,sensor_fault,mag_stuck,5.1682724065031666e-06,4.249270109572625e-05,1.9289427925332557e-05,0.9999330495985724,sensor_fault,0.9999330495985724,5.1682724065031666e-06,6.178212902105881e-05,0.9999330495985724,non_gnss_fault,non_gnss_fault,0.9999330495985724,2,stacked
f27414466462551_gps_degrade,gps_degrade,no_fix_then_ok,0.004784888858417055,0.019189318433284235,0.9729847893649546,0.0030410033433441834,gps_degrade,0.9729847893649546,0.004784888858417055,0.9921741077982388,0.0030410033433441834,gnss_chain,gnss_chain,0.9921741077982388,2,stacked
f36042457135056_gps_degrade,gps_degrade,no_fix_then_ok,0.010508566623029156,0.016289991533844323,0.961846088811466,0.011355353031660471,gps_degrade,0.961846088811466,0.010508566623029156,0.9781360803453104,0.011355353031660471,gnss_chain,gnss_chain,0.9781360803453104,2,stacked
f38329162600154_gps_degrade,gps_degrade,no_fix_then_ok,0.00029896901642574656,6.157400928560736e-05,0.9993572013700002,0.00028225560428849454,gps_degrade,0.9993572013700002,0.00029896901642574656,0.9994187753792858,0.00028225560428849454,gnss_chain,gnss_chain,0.9994187753792858,2,stacked
f7925275977104_gps_degrade,gps_degrade,no_fix_then_ok,0.013290633229163941,0.025538420018630277,0.9545378376512413,0.006633109100964437,gps_degrade,0.9545378376512413,0.013290633229163941,0.9800762576698716,0.006633109100964437,gnss_chain,gnss_chain,0.9800762576698716,2,stacked
