held_out_subtype,seed,set,flight_id,family,mahal,iso,one_minus_conf,gaprule
drift_coherent,1,unseen,f20260909150_spoof,spoof,8.94447070400072,0.38476020281043866,0.4876173270674068,0.19999980000020004
drift_coherent,1,unseen,f20260909154_spoof,spoof,4.034616200615689,0.36665352008174684,0.23252568005304075,0.19999980000020004
drift_coherent,1,unseen,f20260909155_spoof,spoof,6.626922215946651,0.3792651994856153,0.40761067663304185,0.19999980000020004
drift_coherent,1,calibration,f115936881981907_gps_degrade,gps_degrade,21.41744621155829,0.47178665416184684,0.06319616642928205,0.9999990000010001
drift_coherent,1,calibration,f137476638112559_gps_degrade,gps_degrade,29.136335661981878,0.48681511442963427,0.03197312389044871,0.9999990000010001
drift_coherent,1,calibration,f153363458695622_gps_degrade,gps_degrade,16.38647755558964,0.4871689115356688,0.019597623834685107,0.9999990000010001
drift_coherent,1,calibration,f162578072652318_gps_degrade,gps_degrade,19.490979230736635,0.4911392841217027,0.01771565404247244,0.9999990000010001
drift_coherent,1,calibration,f20260909000_nominal,nominal,4.679712601614192,0.3646125791098624,0.12422157698239067,0.15999984000016002
drift_coherent,1,calibration,f20260909012_nominal,nominal,6.102928450732417,0.3686148661131426,0.2958419728035885,0.19999980000020004
drift_coherent,1,calibration,f20260909015_nominal,nominal,8.41673324581713,0.3877073901684763,0.041104389374668315,0.19999980000020004
drift_coherent,1,calibration,f20260909017_nominal,nominal,6.0008444861874155,0.3811423480688008,0.38340797485894873,0.19999980000020004
drift_coherent,1,calibration,f20260909021_nominal,nominal,12.34443235326633,0.4013022218969568,0.12698146562573864,0.19999980000020004
drift_coherent,1,calibration,f20260909024_nominal,nominal,7.034098074113622,0.37980091807200905,0.09669314162761689,0.19999980000020004
drift_coherent,1,calibration,f20260909027_nominal,nominal,3.7073156042229,0.3660805016803299,0.11998295615340915,0.19999980000020004
drift_coherent,1,calibration,f20260909028_nominal,nominal,12.740181423325524,0.3802874450905289,0.028758473096784365,0.19999980000020004
drift_coherent,1,calibration,f20260909031_nominal,nominal,8.835335333237389,0.3971948742631984,0.09148791010707158,0.19999980000020004
drift_coherent,1,calibration,f20260909036_nominal,nominal,6.263720985365065,0.3762522232285848,0.06077778824219526,0.19999980000020004
drift_coherent,1,calibration,f20260909037_nominal,nominal,4.989709385520174,0.3721013475387353,0.13116498667840326,0.19999980000020004
drift_coherent,1,calibration,f20260909038_nominal,nominal,5.882474362672595,0.3672360242721874,0.05197510340668876,0.19999980000020004
drift_coherent,1,calibration,f20260909042_nominal,nominal,8.209085013448732,0.38386809735788224,0.1283599554218745,0.19999980000020004
drift_coherent,1,calibration,f20260909043_nominal,nominal,9.687887414325898,0.37959658019884485,0.05433943851879586,0.19999980000020004
drift_coherent,1,calibration,f20260909044_nominal,nominal,4.48666092385498,0.3634894620016342,0.14650876789263256,0.19999980000020004
drift_coherent,1,calibration,f20260909045_nominal,nominal,5.89863409272384,0.3749262284266998,0.31608229930718235,0.19999980000020004
drift_coherent,1,calibration,f20260909048_nominal,nominal,6.218747360114392,0.368986023299607,0.08486360927571468,0.19999980000020004
drift_coherent,1,calibration,f20260909049_nominal,nominal,7.2811775825527105,0.3813787645891441,0.096761887773264,0.19999980000020004
drift_coherent,1,calibration,f20260909055_nominal,nominal,4.268995517875181,0.36514864813575926,0.18989646524217207,0.19999980000020004
drift_coherent,1,calibration,f20260909057_nominal,nominal,5.126782967610169,0.37016086611934124,0.12148146855854614,0.19999980000020004
drift_coherent,1,calibration,f20260909100_spoof,spoof,11.299650278209482,0.4506522498772477,0.1903613637852215,0.15999984000016002
drift_coherent,1,calibration,f20260909106_spoof,spoof,13.438277649688063,0.4327135360704685,0.055664442175549445,0.19999980000020004
drift_coherent,1,calibration,f20260909107_spoof,spoof,13.083014006728302,0.4265896296039083,0.05967306486860979,0.19999980000020004
drift_coherent,1,calibration,f20260909111_spoof,spoof,5.850384755198715,0.37914220449268415,0.29260585234915326,0.19999980000020004
drift_coherent,1,calibration,f20260909113_spoof,spoof,9.809147078326593,0.4150464445899177,0.2782263258063298,0.19999980000020004
drift_coherent,1,calibration,f20260909120_spoof,spoof,4.610013266247434,0.3948863122105656,0.5189416853251563,0.19999980000020004
drift_coherent,1,calibration,f20260909131_spoof,spoof,5.565496641831188,0.3842658116410448,0.5097221265320477,0.19999980000020004
drift_coherent,1,calibration,f20260909134_spoof,spoof,16.286510844963782,0.43845755534349906,0.20958118841199336,0.19999980000020004
drift_coherent,1,calibration,f20260909137_spoof,spoof,6.054862934297585,0.3974198495072641,0.3816854694807785,0.19999980000020004
drift_coherent,1,calibration,f20260909139_spoof,spoof,9.763770940666596,0.4091500920625609,0.27139538924630224,0.19999980000020004
drift_coherent,1,calibration,f20260909145_spoof,spoof,6.0336588509126114,0.39958753641114975,0.499978322137421,0.19999980000020004
drift_coherent,1,calibration,f20260909146_spoof,spoof,7.7443535096257605,0.42442024224388974,0.4270361400933589,0.19999980000020004
drift_coherent,1,calibration,f20260909148_spoof,spoof,19.422431439607433,0.4368974018182931,0.31928730908067204,0.19999980000020004
drift_coherent,1,calibration,f20260909157_spoof,spoof,40.70099698562736,0.49180864660597584,0.03087597429643163,0.19999980000020004
drift_coherent,1,calibration,f20260909206_gps_degrade,gps_degrade,23.12829127441405,0.4995042325576322,0.030797564175264247,0.9999990000010001
drift_coherent,1,calibration,f20260909208_gps_degrade,gps_degrade,18.195885503751608,0.4859065128650516,0.14873779921873176,0.19999980000020004
drift_coherent,1,calibration,f20260909210_gps_degrade,gps_degrade,15.580122445626083,0.49242005767171976,0.028886704246365302,0.9999990000010001
drift_coherent,1,calibration,f20260909212_gps_degrade,gps_degrade,18.923125208276996,0.49708175480180367,0.014613901290594478,0.9999990000010001
drift_coherent,1,calibration,f20260909229_gps_degrade,gps_degrade,18.088870552846053,0.46314026728048224,0.13192145488340812,0.9999990000010001
drift_coherent,1,calibration,f20260909236_gps_degrade,gps_degrade,20.24679249609017,0.4868965236189491,0.0390641816386702,0.9999990000010001
drift_coherent,1,calibration,f20260909239_gps_degrade,gps_degrade,102.54032691226665,0.5818211106125815,0.0004250566950672052,0.19999980000020004
drift_coherent,1,calibration,f20260909243_gps_degrade,gps_degrade,24.253120425954023,0.5049023800362071,0.04748556936841486,0.19999980000020004
drift_coherent,1,calibration,f20260909246_gps_degrade,gps_degrade,110.22308373573331,0.5473466419823207,0.0019643626959081617,0.19999980000020004
drift_coherent,1,calibration,f20260909247_gps_degrade,gps_degrade,21.477019586259836,0.47844558768192513,0.1702760566186593,0.9999990000010001
drift_coherent,1,calibration,f20260909248_gps_degrade,gps_degrade,40.92726767133978,0.5206270866607445,0.020053905430027608,0.19999980000020004
drift_coherent,1,calibration,f20260909255_gps_degrade,gps_degrade,14.14766644896163,0.47543552432209474,0.07512500069183614,0.9999990000010001
drift_coherent,1,calibration,f20260909256_gps_degrade,gps_degrade,17.16631420924716,0.43796678749642504,0.4494900149485188,0.19999980000020004
drift_coherent,1,calibration,f20260909258_gps_degrade,gps_degrade,17.246251809787637,0.4739146592693134,0.3296042699374928,0.19999980000020004
drift_coherent,1,calibration,f20260909259_gps_degrade,gps_degrade,17.09814442418841,0.48764417149783706,0.014133920293298852,0.9999990000010001
drift_coherent,1,calibration,f20260909302_sensor_fault,sensor_fault,1545.3125726412432,0.49044049133482676,0.0007287661189506744,0.9999990000010001
drift_coherent,1,calibration,f20260909303_sensor_fault,sensor_fault,17.492883577821907,0.46229794281252545,0.01244398805352187,0.9999990000010001
drift_coherent,1,calibration,f20260909308_sensor_fault,sensor_fault,11.551874726179395,0.4653329382155965,0.01826614504075197,0.9999990000010001
drift_coherent,1,calibration,f20260909311_sensor_fault,sensor_fault,18.349644646841572,0.4854764611710545,0.0030660636415709153,0.9999990000010001
drift_coherent,1,calibration,f20260909315_sensor_fault,sensor_fault,9.936413571696871,0.4634442877459528,0.016899645453125278,0.9999990000010001
drift_coherent,1,calibration,f20260909320_sensor_fault,sensor_fault,14.426985799852886,0.44515485435171875,0.019711204784575442,0.9999990000010001
drift_coherent,1,calibration,f20260909324_sensor_fault,sensor_fault,15.929167606757762,0.4415772343570092,0.02961370872639546,0.9999990000010001
drift_coherent,1,calibration,f20260909330_sensor_fault,sensor_fault,14.911246411022487,0.4204277198177905,0.2482777240809323,0.8399991600008401
drift_coherent,1,calibration,f20260909336_sensor_fault,sensor_fault,18.458027272037043,0.43142962187542333,0.19121848128192387,0.9999990000010001
drift_coherent,1,calibration,f20260909339_sensor_fault,sensor_fault,25.42101770920771,0.46509248460764163,0.19046395900781243,0.71999928000072
drift_coherent,1,calibration,f20260909341_sensor_fault,sensor_fault,20.927509745485764,0.48956250940795004,0.003896693815998664,0.9999990000010001
drift_coherent,1,calibration,f20260909343_sensor_fault,sensor_fault,25.503172500632594,0.5012338290981978,0.0030081917926838564,0.9999990000010001
drift_coherent,1,calibration,f20260909344_sensor_fault,sensor_fault,1724.6283648100632,0.516737354209144,0.005793747327729415,0.9999990000010001
drift_coherent,1,calibration,f20260909347_sensor_fault,sensor_fault,195.2037305054953,0.4739589263401702,0.002367691790794657,0.9999990000010001
drift_coherent,1,calibration,f20260909348_sensor_fault,sensor_fault,55.225423258065355,0.4706106990686079,0.11939809463755835,0.8399991600008401
drift_coherent,1,calibration,f20260909349_sensor_fault,sensor_fault,16.707149620453055,0.44805453038917414,0.08628413511178801,0.9999990000010001
drift_coherent,1,calibration,f20260909350_sensor_fault,sensor_fault,12.271057797861308,0.41299486786587375,0.5073624370786729,0.47999952000048
drift_coherent,1,calibration,f20260909356_sensor_fault,sensor_fault,33.567710655391494,0.4719816625361619,0.15807308246483043,0.9199990800009201
drift_coherent,1,calibration,f20260909358_sensor_fault,sensor_fault,1407.4199521732123,0.4738985936891613,0.0020777149657390526,0.9999990000010001
drift_coherent,1,calibration,f20260909359_sensor_fault,sensor_fault,590.4986684096863,0.49389820349576047,0.0009581091809532927,0.9999990000010001
drift_coherent,1,calibration,f7925275977104_gps_degrade,gps_degrade,26.073399050389735,0.48577627005001645,0.08043961158274582,0.9999990000010001
drift_coherent,2,seen_test,f20260909100_spoof,spoof,12.48978430018092,0.42214179058851453,0.1374363597053282,0.15999984000016002
drift_coherent,2,seen_test,f20260909104_spoof,spoof,8.35990693630117,0.391033706930638,0.30403954850621406,0.19999980000020004
drift_coherent,2,seen_test,f20260909108_spoof,spoof,116.6686559809223,0.5835671038720645,0.06392804864314616,0.19999980000020004
