flight_id,family,subtype,q_nominal,q_spoof,q_gps_degrade,q_sensor_fault,pred,conf,qc_nominal,qc_gnss_chain,qc_non_gnss_fault,coarse_family,coarse_pred,coarse_conf,held_out_subtype
f20260909319_sensor_fault,sensor_fault,baro_stuck,9.931770704722964e-05,0.9711263869784342,0.028658459880719002,0.00011583543379958082,spoof,0.9711263869784342,9.931770704722964e-05,0.9997848468591533,0.00011583543379958082,non_gnss_fault,gnss_chain,0.9997848468591533,baro_stuck
f20260909320_sensor_fault,sensor_fault,baro_stuck,0.00015719939644681,0.960329326613599,0.03936898026783671,0.00014449372211750757,spoof,0.960329326613599,0.00015719939644681,0.9996983068814358,0.00014449372211750757,non_gnss_fault,gnss_chain,0.9996983068814358,baro_stuck
f20260909322_sensor_fault,sensor_fault,baro_stuck,0.0001085300345019816,0.9693891614292559,0.03033324711763083,0.00016906141861130282,spoof,0.9693891614292559,0.0001085300345019816,0.9997224085468868,0.00016906141861130282,non_gnss_fault,gnss_chain,0.9997224085468868,baro_stuck
f20260909324_sensor_fault,sensor_fault,baro_stuck,0.00029628003822985835,0.9249734513812609,0.07441828176807731,0.0003119868124318328,spoof,0.9249734513812609,0.00029628003822985835,0.9993917331493382,0.0003119868124318328,non_gnss_fault,gnss_chain,0.9993917331493382,baro_stuck
f20260909325_sensor_fault,sensor_fault,baro_stuck,0.001093917449420426,0.8254152428192973,0.17280478166579685,0.0006860580654854348,spoof,0.8254152428192973,0.001093917449420426,0.9982200244850942,0.0006860580654854348,non_gnss_fault,gnss_chain,0.9982200244850942,baro_stuck
f20260909327_sensor_fault,sensor_fault,baro_stuck,5.7735540872994574e-05,0.9811131767693955,0.018748289846918214,8.079784281332795e-05,spoof,0.9811131767693955,5.7735540872994574e-05,0.9998614666163137,8.079784281332795e-05,non_gnss_fault,gnss_chain,0.9998614666163137,baro_stuck
f20260909328_sensor_fault,sensor_fault,baro_stuck,0.0001637097903840232,0.9588080348629673,0.04073797636515298,0.0002902789814957344,spoof,0.9588080348629673,0.0001637097903840232,0.9995460112281203,0.0002902789814957344,non_gnss_fault,gnss_chain,0.9995460112281203,baro_stuck
f20260909329_sensor_fault,sensor_fault,baro_stuck,0.002180390638426845,0.5632846636483363,0.43353761227612836,0.0009973334371084772,spoof,0.5632846636483363,0.002180390638426845,0.9968222759244647,0.0009973334371084772,non_gnss_fault,gnss_chain,0.9968222759244647,baro_stuck
f20260909333_sensor_fault,sensor_fault,baro_stuck,0.003455778404188638,0.4652838255693616,0.5296912189383182,0.0015691770881316105,gps_degrade,0.5296912189383182,0.003455778404188638,0.9949750445076797,0.0015691770881316105,non_gnss_fault,gnss_chain,0.9949750445076797,baro_stuck
f20260909335_sensor_fault,sensor_fault,baro_stuck,0.0003425013036918936,0.9185279697584127,0.08075216388852811,0.0003773650493674423,spoof,0.9185279697584127,0.0003425013036918936,0.9992801336469408,0.0003773650493674423,non_gnss_fault,gnss_chain,0.9992801336469408,baro_stuck
f20260909336_sensor_fault,sensor_fault,baro_stuck,0.0002218572992597044,0.9402918857542726,0.05923568923871386,0.00025056770775387606,spoof,0.9402918857542726,0.0002218572992597044,0.9995275749929864,0.00025056770775387606,non_gnss_fault,gnss_chain,0.9995275749929864,baro_stuck
f20260909337_sensor_fault,sensor_fault,baro_stuck,0.0011601065192499045,0.7720028495907433,0.22607910436985523,0.0007579395201516,spoof,0.7720028495907433,0.0011601065192499045,0.9980819539605985,0.0007579395201516,non_gnss_fault,gnss_chain,0.9980819539605985,baro_stuck
f20260909346_sensor_fault,sensor_fault,baro_stuck,0.0001066431194193587,0.9687264424336559,0.031050284023772464,0.00011663042315238836,spoof,0.9687264424336559,0.0001066431194193587,0.9997767264574283,0.00011663042315238836,non_gnss_fault,gnss_chain,0.9997767264574283,baro_stuck
f20260909351_sensor_fault,sensor_fault,baro_stuck,0.00013789071720233693,0.9611584184815438,0.038547050534823143,0.00015664026643067962,spoof,0.9611584184815438,0.00013789071720233693,0.9997054690163669,0.00015664026643067962,non_gnss_fault,gnss_chain,0.9997054690163669,baro_stuck
f20260909352_sensor_fault,sensor_fault,baro_stuck,0.0014741105069230051,0.7421607090146157,0.25539279128631026,0.0009723891921509452,spoof,0.7421607090146157,0.0014741105069230051,0.9975535003009259,0.0009723891921509452,non_gnss_fault,gnss_chain,0.9975535003009259,baro_stuck
f20260909353_sensor_fault,sensor_fault,baro_stuck,0.0005996162925055241,0.875802252424035,0.12290063101490549,0.0006975002685538649,spoof,0.875802252424035,0.0005996162925055241,0.9987028834389404,0.0006975002685538649,non_gnss_fault,gnss_chain,0.9987028834389404,baro_stuck
f20260909354_sensor_fault,sensor_fault,baro_stuck,0.00011402247694975005,0.9656912884846799,0.034051272335198966,0.00014341670317125324,spoof,0.9656912884846799,0.00011402247694975005,0.9997425608198789,0.00014341670317125324,non_gnss_fault,gnss_chain,0.9997425608198789,baro_stuck
f20260909355_sensor_fault,sensor_fault,baro_stuck,0.00010877193478910422,0.9695197041497772,0.03025630642776157,0.00011521748767213806,spoof,0.9695197041497772,0.00010877193478910422,0.9997760105775387,0.00011521748767213806,non_gnss_fault,gnss_chain,0.9997760105775387,baro_stuck
f20260909357_sensor_fault,sensor_fault,baro_stuck,0.001210894072160674,0.7750407799267751,0.2229523881029369,0.0007959378981273206,spoof,0.7750407799267751,0.001210894072160674,0.997993168029712,0.0007959378981273206,non_gnss_fault,gnss_chain,0.997993168029712,baro_stuck
