flight_id,family,subtype,q_nominal,q_spoof,q_gps_degrade,q_sensor_fault,pred,conf,qc_nominal,qc_gnss_chain,qc_non_gnss_fault,coarse_family,coarse_pred,coarse_conf,held_out_subtype
f20260909128_spoof,spoof,drift_incoherent,0.06635433073974925,0.4154336755212813,0.49100251494987296,0.027209478789096356,gps_degrade,0.49100251494987296,0.06635433073974925,0.9064361904711542,0.027209478789096356,gnss_chain,gnss_chain,0.9064361904711542,drift_incoherent
f20260909130_spoof,spoof,drift_incoherent,0.022436398578312977,0.046757876806870276,0.9193491382480337,0.011456586366783036,gps_degrade,0.9193491382480337,0.022436398578312977,0.9661070150549039,0.011456586366783036,gnss_chain,gnss_chain,0.9661070150549039,drift_incoherent
f20260909140_spoof,spoof,drift_incoherent,0.0922874298230211,0.12730498733039036,0.7511870595263388,0.029220523320249762,gps_degrade,0.7511870595263388,0.0922874298230211,0.8784920468567292,0.029220523320249762,gnss_chain,gnss_chain,0.8784920468567292,drift_incoherent
f20260909142_spoof,spoof,drift_incoherent,0.015392596390473582,0.048490165956068726,0.9283668551607193,0.007750382492738312,gps_degrade,0.9283668551607193,0.015392596390473582,0.976857021116788,0.007750382492738312,gnss_chain,gnss_chain,0.976857021116788,drift_incoherent
f20260909149_spoof,spoof,drift_incoherent,0.008702778523634106,0.010458961421516528,0.976722850771711,0.004115409283138267,gps_degrade,0.976722850771711,0.008702778523634106,0.9871818121932274,0.004115409283138267,gnss_chain,gnss_chain,0.9871818121932274,drift_incoherent
f20260909151_spoof,spoof,drift_incoherent,0.005470724066713497,0.005388911283664941,0.9854598451374375,0.0036805195121841247,gps_degrade,0.9854598451374375,0.005470724066713497,0.9908487564211024,0.0036805195121841247,gnss_chain,gnss_chain,0.9908487564211024,drift_incoherent
f20260909152_spoof,spoof,drift_incoherent,0.02089399934726121,0.07937479180931421,0.8893007795557829,0.010430429287641598,gps_degrade,0.8893007795557829,0.02089399934726121,0.9686755713650971,0.010430429287641598,gnss_chain,gnss_chain,0.9686755713650971,drift_incoherent
f20260909153_spoof,spoof,drift_incoherent,0.17938734892152647,0.1869129968558863,0.5906941156991885,0.04300553852339877,gps_degrade,0.5906941156991885,0.17938734892152647,0.7776071125550748,0.04300553852339877,gnss_chain,gnss_chain,0.7776071125550748,drift_incoherent
f20260909157_spoof,spoof,drift_incoherent,0.030426223515338746,0.05668333322206999,0.8960948466555054,0.01679559660708592,gps_degrade,0.8960948466555054,0.030426223515338746,0.9527781798775754,0.01679559660708592,gnss_chain,gnss_chain,0.9527781798775754,drift_incoherent
f20260909158_spoof,spoof,drift_incoherent,0.07372774501152733,0.2403028145348075,0.6656027603729471,0.02036668008071808,gps_degrade,0.6656027603729471,0.07372774501152733,0.9059055749077546,0.02036668008071808,gnss_chain,gnss_chain,0.9059055749077546,drift_incoherent
f20260909159_spoof,spoof,drift_incoherent,0.0035542192951073972,0.007241381758201991,0.9861750466486932,0.0030293522979975116,gps_degrade,0.9861750466486932,0.0035542192951073972,0.9934164284068951,0.0030293522979975116,gnss_chain,gnss_chain,0.9934164284068951,drift_incoherent
