flight_id,family,subtype,q_nominal,q_spoof,q_gps_degrade,q_sensor_fault,pred,conf,qc_nominal,qc_gnss_chain,qc_non_gnss_fault,coarse_family,coarse_pred,coarse_conf,set_fine_a0.1,set_coarse_a0.1,set_fine_a0.2,set_coarse_a0.2,rep,aggregation
f20260909020_nominal,nominal,none,0.8568178479988077,0.09933861572960413,0.014921837913399938,0.028921698358188343,nominal,0.8568178479988077,0.8568178479988077,0.11426045364300406,0.028921698358188343,nominal,nominal,0.8568178479988077,nominal,nominal,nominal,nominal,3,stacked
f20260909021_nominal,nominal,none,0.886971258057754,0.07408438002027277,0.014839986469444219,0.024104375452529046,nominal,0.886971258057754,0.886971258057754,0.088924366489717,0.024104375452529046,nominal,nominal,0.886971258057754,nominal,nominal,nominal,nominal,3,stacked
f20260909023_nominal,nominal,none,0.85916756632721,0.09814779564138827,0.017816668551019002,0.024867969480382775,nominal,0.85916756632721,0.85916756632721,0.11596446419240727,0.024867969480382775,nominal,nominal,0.85916756632721,nominal,nominal,nominal,nominal,3,stacked
f20260909026_nominal,nominal,none,0.760821304610323,0.17084578664897648,0.0212421271550481,0.04709078158565217,nominal,0.760821304610323,0.760821304610323,0.19208791380402457,0.04709078158565217,nominal,nominal,0.760821304610323,nominal,nominal,nominal,nominal,3,stacked
f20260909027_nominal,nominal,none,0.9418810756255386,0.029841231495689763,0.011757571210347996,0.016520121668423697,nominal,0.9418810756255386,0.9418810756255386,0.04159880270603776,0.016520121668423697,nominal,nominal,0.9418810756255386,nominal,nominal,nominal,nominal,3,stacked
f20260909028_nominal,nominal,none,0.8461269956510107,0.10274979811776834,0.015710808984993392,0.035412397246227544,nominal,0.8461269956510107,0.8461269956510107,0.11846060710276174,0.035412397246227544,nominal,nominal,0.8461269956510107,nominal,nominal,nominal,nominal,3,stacked
f20260909031_nominal,nominal,none,0.0008367311162914039,0.9947724244025724,0.0011854061248017568,0.003205438356334363,spoof,0.9947724244025724,0.0008367311162914039,0.9959578305273742,0.003205438356334363,nominal,gnss_chain,0.9959578305273742,spoof,gnss_chain,spoof,gnss_chain,3,stacked
f20260909033_nominal,nominal,none,0.6581036517493506,0.29694113187316984,0.02055601772036079,0.024399198657118856,nominal,0.6581036517493506,0.6581036517493506,0.31749714959353065,0.024399198657118856,nominal,nominal,0.6581036517493506,nominal,nominal,nominal,nominal,3,stacked
f20260909043_nominal,nominal,none,0.31552778636821566,0.6310227225397959,0.018892746791034944,0.03455674430095354,spoof,0.6310227225397959,0.31552778636821566,0.6499154693308308,0.03455674430095354,nominal,gnss_chain,0.6499154693308308,spoof,,,,3,stacked
f20260909044_nominal,nominal,none,0.8820532877995493,0.08179825888111515,0.013056548261740327,0.02309190505759532,nominal,0.8820532877995493,0.8820532877995493,0.09485480714285548,0.02309190505759532,nominal,nominal,0.8820532877995493,nominal,nominal,nominal,nominal,3,stacked
f20260909045_nominal,nominal,none,0.8227377812032554,0.13220080316646757,0.01952195952638532,0.025539456103891647,nominal,0.8227377812032554,0.8227377812032554,0.1517227626928529,0.025539456103891647,nominal,nominal,0.8227377812032554,nominal,nominal,nominal,nominal,3,stacked
f20260909049_nominal,nominal,none,0.5983199167010703,0.34527949268818175,0.019856519793257456,0.03654407081749058,nominal,0.5983199167010703,0.5983199167010703,0.36513601248143923,0.03654407081749058,nominal,nominal,0.5983199167010703,"nominal,spoof",nominal,,,3,stacked
f20260909055_nominal,nominal,none,0.2359420220823592,0.7140301455015464,0.019990915673216484,0.030036916742877808,spoof,0.7140301455015464,0.2359420220823592,0.734021061174763,0.030036916742877808,nominal,gnss_chain,0.734021061174763,spoof,,,,3,stacked
f20260909101_spoof,spoof,drift_incoherent,0.07240346856617928,0.9026047258922132,0.013783929536488989,0.01120787600511857,spoof,0.9026047258922132,0.07240346856617928,0.9163886554287022,0.01120787600511857,gnss_chain,gnss_chain,0.9163886554287022,spoof,gnss_chain,spoof,gnss_chain,3,stacked
f20260909104_spoof,spoof,jump,0.47722769274007,0.45874017658197097,0.041419808814788815,0.022612321863170165,nominal,0.47722769274007,0.47722769274007,0.5001599853967598,0.022612321863170165,gnss_chain,gnss_chain,0.5001599853967598,"nominal,spoof",nominal,,,3,stacked
f20260909118_spoof,spoof,drift_incoherent,0.045803692178246036,0.9292192760583715,0.013447652459403128,0.011529379303979313,spoof,0.9292192760583715,0.045803692178246036,0.9426669285177747,0.011529379303979313,gnss_chain,gnss_chain,0.9426669285177747,spoof,gnss_chain,spoof,gnss_chain,3,stacked
f20260909120_spoof,spoof,jump,0.2296337402876089,0.7059430812172639,0.03954632036993376,0.024876858125193458,spoof,0.7059430812172639,0.2296337402876089,0.7454894015871977,0.024876858125193458,gnss_chain,gnss_chain,0.7454894015871977,spoof,,,,3,stacked
f20260909122_spoof,spoof,jump,0.050236450581144204,0.8857022398313953,0.05133379694570767,0.012727512641752843,spoof,0.8857022398313953,0.050236450581144204,0.937036036777103,0.012727512641752843,gnss_chain,gnss_chain,0.937036036777103,spoof,gnss_chain,spoof,gnss_chain,3,stacked
f20260909126_spoof,spoof,jump,0.0399285853086491,0.9132644772387137,0.03201989791413566,0.014787039538501535,spoof,0.9132644772387137,0.0399285853086491,0.9452843751528494,0.014787039538501535,gnss_chain,gnss_chain,0.9452843751528494,spoof,gnss_chain,spoof,gnss_chain,3,stacked
f20260909127_spoof,spoof,jump,0.006562116034099699,0.8421585666942101,0.1386890469026081,0.012590270369082139,spoof,0.8421585666942101,0.006562116034099699,0.9808476135968182,0.012590270369082139,gnss_chain,gnss_chain,0.9808476135968182,spoof,gnss_chain,spoof,gnss_chain,3,stacked
f20260909128_spoof,spoof,drift_incoherent,0.006984775122214899,0.985428146160329,0.004851570741275056,0.002735507976181037,spoof,0.985428146160329,0.006984775122214899,0.9902797169016041,0.002735507976181037,gnss_chain,gnss_chain,0.9902797169016041,spoof,gnss_chain,spoof,gnss_chain,3,stacked
f20260909129_spoof,spoof,drift_coherent,0.9321514647741955,0.00924582453920557,0.03683373519738386,0.021768975489215046,nominal,0.9321514647741955,0.9321514647741955,0.04607955973658943,0.021768975489215046,gnss_chain,nominal,0.9321514647741955,nominal,nominal,nominal,nominal,3,stacked
f20260909130_spoof,spoof,drift_incoherent,0.6323917601201866,0.2469614449401769,0.06508779335724112,0.05555900158239534,nominal,0.6323917601201866,0.6323917601201866,0.31204923829741804,0.05555900158239534,gnss_chain,nominal,0.6323917601201866,nominal,nominal,,,3,stacked
f20260909132_spoof,spoof,drift_coherent,0.3125631134841234,0.5855909648674313,0.038996577395113634,0.06284934425333166,spoof,0.5855909648674313,0.3125631134841234,0.624587542262545,0.06284934425333166,gnss_chain,gnss_chain,0.624587542262545,spoof,,,,3,stacked
f20260909133_spoof,spoof,drift_coherent,0.0792347633975538,0.8903949377929307,0.016473174958119452,0.013897123851396041,spoof,0.8903949377929307,0.0792347633975538,0.9068681127510501,0.013897123851396041,gnss_chain,gnss_chain,0.9068681127510501,spoof,gnss_chain,spoof,gnss_chain,3,stacked
f20260909134_spoof,spoof,jump,0.3662892045176471,0.4720842997192464,0.10365918239968801,0.057967313363418566,spoof,0.4720842997192464,0.3662892045176471,0.5757434821189344,0.057967313363418566,gnss_chain,gnss_chain,0.5757434821189344,spoof,,,,3,stacked
f20260909135_spoof,spoof,drift_coherent,0.6883461790228452,0.25352057179859416,0.021262466216928712,0.036870782961632,nominal,0.6883461790228452,0.6883461790228452,0.2747830380155229,0.036870782961632,gnss_chain,nominal,0.6883461790228452,nominal,nominal,nominal,nominal,3,stacked
f20260909138_spoof,spoof,jump,0.08019108232177144,0.8671355939272145,0.03194795693771469,0.02072536681329945,spoof,0.8671355939272145,0.08019108232177144,0.8990835508649292,0.02072536681329945,gnss_chain,gnss_chain,0.8990835508649292,spoof,gnss_chain,spoof,gnss_chain,3,stacked
f20260909139_spoof,spoof,jump,0.10071836838804217,0.838288488720145,0.04443194906209157,0.01656119382972116,spoof,0.838288488720145,0.10071836838804217,0.8827204377822366,0.01656119382972116,gnss_chain,gnss_chain,0.8827204377822366,spoof,gnss_chain,spoof,gnss_chain,3,stacked
f20260909143_spoof,spoof,drift_coherent,0.3430761824297095,0.6014709864676362,0.02562844651277161,0.0298243845898827,spoof,0.6014709864676362,0.3430761824297095,0.6270994329804078,0.0298243845898827,gnss_chain,gnss_chain,0.6270994329804078,spoof,,,,3,stacked
f20260909144_spoof,spoof,drift_coherent,0.04771446097958055,0.9357976818583397,0.008181405722235637,0.0083064514398442,spoof,0.9357976818583397,0.04771446097958055,0.9439790875805754,0.0083064514398442,gnss_chain,gnss_chain,0.9439790875805754,spoof,gnss_chain,spoof,gnss_chain,3,stacked
f20260909145_spoof,spoof,jump,0.23762025033064368,0.6936172793344961,0.04736808637446403,0.021394383960396116,spoof,0.6936172793344961,0.23762025033064368,0.7409853657089601,0.021394383960396116,gnss_chain,gnss_chain,0.7409853657089601,spoof,,,,3,stacked
f20260909158_spoof,spoof,drift_incoherent,0.04759138407098037,0.9276038536750986,0.01201128496289333,0.012793477291027809,spoof,0.9276038536750986,0.04759138407098037,0.9396151386379918,0.012793477291027809,gnss_chain,gnss_chain,0.9396151386379918,spoof,gnss_chain,spoof,gnss_chain,3,stacked
f20260909205_gps_degrade,gps_degrade,stuck_then_ok,2.3060422698565304e-05,0.001260550202050827,0.9985244384876379,0.0001919508876126809,gps_degrade,0.9985244384876379,2.3060422698565304e-05,0.9997849886896888,0.0001919508876126809,gnss_chain,gnss_chain,0.9997849886896888,gps_degrade,gnss_chain,gps_degrade,gnss_chain,3,stacked
f20260909207_gps_degrade,gps_degrade,stuck_then_ok,4.136122211679942e-08,0.0008921170086978816,0.9991030554431116,4.786186968385367e-06,gps_degrade,0.9991030554431116,4.136122211679942e-08,0.9999951724518095,4.786186968385367e-06,gnss_chain,gnss_chain,0.9999951724518095,gps_degrade,gnss_chain,gps_degrade,gnss_chain,3,stacked
f20260909210_gps_degrade,gps_degrade,off_then_ok,0.02859428790304644,0.0017032509520420746,0.9667280131622513,0.0029744479826601957,gps_degrade,0.9667280131622513,0.02859428790304644,0.9684312641142934,0.0029744479826601957,gnss_chain,gnss_chain,0.9684312641142934,gps_degrade,gnss_chain,gps_degrade,gnss_chain,3,stacked
f20260909213_gps_degrade,gps_degrade,off_then_ok,0.12003541604564746,0.017743559603961723,0.8465719752924221,0.015649049057968684,gps_degrade,0.8465719752924221,0.12003541604564746,0.8643155348963838,0.015649049057968684,gnss_chain,gnss_chain,0.8643155348963838,gps_degrade,gnss_chain,gps_degrade,gnss_chain,3,stacked
f20260909218_gps_degrade,gps_degrade,off_then_ok,0.0018503275608978966,0.002558452173950709,0.9942202380515168,0.0013709822136344872,gps_degrade,0.9942202380515168,0.0018503275608978966,0.9967786902254675,0.0013709822136344872,gnss_chain,gnss_chain,0.9967786902254675,gps_degrade,gnss_chain,gps_degrade,gnss_chain,3,stacked
f20260909219_gps_degrade,gps_degrade,off_then_ok,0.21806607489937319,0.008026844788134074,0.7588036754653041,0.015103404847188612,gps_degrade,0.7588036754653041,0.21806607489937319,0.7668305202534382,0.015103404847188612,gnss_chain,gnss_chain,0.7668305202534382,,gnss_chain,,,3,stacked
f20260909220_gps_degrade,gps_degrade,off_then_ok,0.004462374082389512,0.006505894774290613,0.9857677409411936,0.0032639902021262754,gps_degrade,0.9857677409411936,0.004462374082389512,0.9922736357154842,0.0032639902021262754,gnss_chain,gnss_chain,0.9922736357154842,gps_degrade,gnss_chain,gps_degrade,gnss_chain,3,stacked
f20260909229_gps_degrade,gps_degrade,off_then_ok,0.09562609925212918,0.006749211344057265,0.8786004503745714,0.019024239029242038,gps_degrade,0.8786004503745714,0.09562609925212918,0.8853496617186286,0.019024239029242038,gnss_chain,gnss_chain,0.8853496617186286,gps_degrade,gnss_chain,gps_degrade,gnss_chain,3,stacked
f20260909231_gps_degrade,gps_degrade,off_then_ok,0.00859384165495753,0.008032878543957005,0.9799655592350397,0.0034077205660457566,gps_degrade,0.9799655592350397,0.00859384165495753,0.9879984377789967,0.0034077205660457566,gnss_chain,gnss_chain,0.9879984377789967,gps_degrade,gnss_chain,gps_degrade,gnss_chain,3,stacked
f20260909232_gps_degrade,gps_degrade,off_then_ok,0.013347678314536265,0.0021176985186884202,0.9821599097305661,0.0023747134362092463,gps_degrade,0.9821599097305661,0.013347678314536265,0.9842776082492545,0.0023747134362092463,gnss_chain,gnss_chain,0.9842776082492545,gps_degrade,gnss_chain,gps_degrade,gnss_chain,3,stacked
f20260909237_gps_degrade,gps_degrade,off_then_ok,4.3839906457100574e-05,5.88576706173286e-06,0.9998487638780773,0.00010151044840392096,gps_degrade,0.9998487638780773,4.3839906457100574e-05,0.999854649645139,0.00010151044840392096,gnss_chain,gnss_chain,0.999854649645139,gps_degrade,gnss_chain,gps_degrade,gnss_chain,3,stacked
f20260909241_gps_degrade,gps_degrade,stuck_then_ok,0.0001257682858385764,0.024967345307788102,0.9739002422121541,0.0010066441942191437,gps_degrade,0.9739002422121541,0.0001257682858385764,0.9988675875199422,0.0010066441942191437,gnss_chain,gnss_chain,0.9988675875199422,gps_degrade,gnss_chain,gps_degrade,gnss_chain,3,stacked
f20260909242_gps_degrade,gps_degrade,stuck_then_ok,0.00029190883872133334,0.4938447771244353,0.504774319555813,0.0010889944810304512,gps_degrade,0.504774319555813,0.00029190883872133334,0.9986190966802483,0.0010889944810304512,gnss_chain,gnss_chain,0.9986190966802483,spoof,gnss_chain,,gnss_chain,3,stacked
f20260909243_gps_degrade,gps_degrade,stuck_then_ok,0.0008654587582234964,0.013750086110357993,0.9841036553095073,0.001280799821911167,gps_degrade,0.9841036553095073,0.0008654587582234964,0.9978537414198653,0.001280799821911167,gnss_chain,gnss_chain,0.9978537414198653,gps_degrade,gnss_chain,gps_degrade,gnss_chain,3,stacked
f20260909247_gps_degrade,gps_degrade,off_then_ok,0.03139457794037829,0.04294906014490123,0.9084362711803209,0.01722009073439967,gps_degrade,0.9084362711803209,0.03139457794037829,0.9513853313252221,0.01722009073439967,gnss_chain,gnss_chain,0.9513853313252221,gps_degrade,gnss_chain,gps_degrade,gnss_chain,3,stacked
f20260909248_gps_degrade,gps_degrade,stuck_then_ok,0.0008572815349960426,0.006272816682090754,0.9909322145973127,0.0019376871856004517,gps_degrade,0.9909322145973127,0.0008572815349960426,0.9972050312794035,0.0019376871856004517,gnss_chain,gnss_chain,0.9972050312794035,gps_degrade,gnss_chain,gps_degrade,gnss_chain,3,stacked
f20260909256_gps_degrade,gps_degrade,stuck_then_ok,0.15431331526184175,0.18524719190767502,0.6281592870144586,0.03228020581602468,gps_degrade,0.6281592870144586,0.15431331526184175,0.8134064789221336,0.03228020581602468,gnss_chain,gnss_chain,0.8134064789221336,,gnss_chain,,,3,stacked
f20260909301_sensor_fault,sensor_fault,baro_stuck,0.0017986869938776216,0.0006151597248827491,0.000758537348791784,0.9968276159324478,sensor_fault,0.9968276159324478,0.0017986869938776216,0.0013736970736745332,0.9968276159324478,non_gnss_fault,non_gnss_fault,0.9968276159324478,sensor_fault,non_gnss_fault,sensor_fault,non_gnss_fault,3,stacked
f20260909302_sensor_fault,sensor_fault,mag_stuck,0.0006170332829449899,0.0005671295012159868,5.792305475596135e-05,0.9987579141610831,sensor_fault,0.9987579141610831,0.0006170332829449899,0.0006250525559719481,0.9987579141610831,non_gnss_fault,non_gnss_fault,0.9987579141610831,sensor_fault,non_gnss_fault,sensor_fault,non_gnss_fault,3,stacked
f20260909305_sensor_fault,sensor_fault,baro_stuck,0.0003539569172135766,0.0002554863041888684,0.0004808704998977184,0.9989096862786998,sensor_fault,0.9989096862786998,0.0003539569172135766,0.0007363568040865868,0.9989096862786998,non_gnss_fault,non_gnss_fault,0.9989096862786998,sensor_fault,non_gnss_fault,sensor_fault,non_gnss_fault,3,stacked
f20260909306_sensor_fault,sensor_fault,mag_stuck,0.029769428301014804,0.006088844490907306,0.003604268343444244,0.9605374588646336,sensor_fault,0.9605374588646336,0.029769428301014804,0.00969311283435155,0.9605374588646336,non_gnss_fault,non_gnss_fault,0.9605374588646336,sensor_fault,non_gnss_fault,sensor_fault,non_gnss_fault,3,stacked
f20260909309_sensor_fault,sensor_fault,baro_stuck,0.03886219847795211,0.06605656933354159,0.007863294533384888,0.8872179376551215,sensor_fault,0.8872179376551215,0.03886219847795211,0.07391986386692648,0.8872179376551215,non_gnss_fault,non_gnss_fault,0.8872179376551215,sensor_fault,non_gnss_fault,sensor_fault,non_gnss_fault,3,stacked
f20260909310_sensor_fault,sensor_fault,mag_stuck,0.0710950913318647,0.020313750930248318,0.005436619064578352,0.9031545386733085,sensor_fault,0.9031545386733085,0.0710950913318647,0.02575036999482667,0.9031545386733085,non_gnss_fault,non_gnss_fault,0.9031545386733085,sensor_fault,non_gnss_fault,sensor_fault,non_gnss_fault,3,stacked
f20260909316_sensor_fault,sensor_fault,baro_stuck,0.0012677591413451641,0.0030934528368065286,0.0007072237060389079,0.9949315643158094,sensor_fault,0.9949315643158094,0.0012677591413451641,0.0038006765428454364,0.9949315643158094,non_gnss_fault,non_gnss_fault,0.9949315643158094,sensor_fault,non_gnss_fault,sensor_fault,non_gnss_fault,3,stacked
f20260909320_sensor_fault,sensor_fault,baro_stuck,0.010736281310753394,0.00047363223150868785,0.0008742311718147087,0.9879158552859233,sensor_fault,0.9879158552859233,0.010736281310753394,0.0013478634033233965,0.9879158552859233,non_gnss_fault,non_gnss_fault,0.9879158552859233,sensor_fault,non_gnss_fault,sensor_fault,non_gnss_fault,3,stacked
f20260909321_sensor_fault,sensor_fault,mag_stuck,0.0007361717249266061,0.001261971394604502,0.000566874050015422,0.9974349828304535,sensor_fault,0.9974349828304535,0.0007361717249266061,0.0018288454446199242,0.9974349828304535,non_gnss_fault,non_gnss_fault,0.9974349828304535,sensor_fault,non_gnss_fault,sensor_fault,non_gnss_fault,3,stacked
f20260909327_sensor_fault,sensor_fault,baro_stuck,2.5859991378564894e-05,3.529333910959888e-05,5.0833608506185076e-05,0.9998880130610056,sensor_fault,0.9998880130610056,2.5859991378564894e-05,8.612694761578395e-05,0.9998880130610056,non_gnss_fault,non_gnss_fault,0.9998880130610056,sensor_fault,non_gnss_fault,sensor_fault,non_gnss_fault,3,stacked
f20260909332_sensor_fault,sensor_fault,mag_stuck,0.18739701368903514,0.008553925800915588,0.008866691472868105,0.7951823690371812,sensor_fault,0.7951823690371812,0.18739701368903514,0.017420617273783693,0.7951823690371812,non_gnss_fault,non_gnss_fault,0.7951823690371812,sensor_fault,non_gnss_fault,sensor_fault,non_gnss_fault,3,stacked
f20260909334_sensor_fault,sensor_fault,mag_stuck,0.0004916963856727023,0.003274104998609939,0.0006464030024393589,0.995587795613278,sensor_fault,0.995587795613278,0.0004916963856727023,0.003920508001049297,0.995587795613278,non_gnss_fault,non_gnss_fault,0.995587795613278,sensor_fault,non_gnss_fault,sensor_fault,non_gnss_fault,3,stacked
f20260909337_sensor_fault,sensor_fault,baro_stuck,0.003982697979439096,0.00024161250530745247,0.0005764546311405769,0.9951992348841129,sensor_fault,0.9951992348841129,0.003982697979439096,0.0008180671364480293,0.9951992348841129,non_gnss_fault,non_gnss_fault,0.9951992348841129,sensor_fault,non_gnss_fault,sensor_fault,non_gnss_fault,3,stacked
f20260909343_sensor_fault,sensor_fault,mag_stuck,0.0008128008439869831,4.349427484133736e-05,0.00021428148630055335,0.9989294233948712,sensor_fault,0.9989294233948712,0.0008128008439869831,0.0002577757611418907,0.9989294233948712,non_gnss_fault,non_gnss_fault,0.9989294233948712,sensor_fault,non_gnss_fault,sensor_fault,non_gnss_fault,3,stacked
f20260909344_sensor_fault,sensor_fault,mag_stuck,0.0041015961338565846,0.05630049311403417,0.0005275347876158881,0.9390703759644934,sensor_fault,0.9390703759644934,0.0041015961338565846,0.056828027901650056,0.9390703759644934,non_gnss_fault,non_gnss_fault,0.9390703759644934,sensor_fault,non_gnss_fault,sensor_fault,non_gnss_fault,3,stacked
f20260909346_sensor_fault,sensor_fault,baro_stuck,0.023154454229097662,0.0032154442648051245,0.0029582669721769923,0.9706718345339203,sensor_fault,0.9706718345339203,0.023154454229097662,0.006173711236982116,0.9706718345339203,non_gnss_fault,non_gnss_fault,0.9706718345339203,sensor_fault,non_gnss_fault,sensor_fault,non_gnss_fault,3,stacked
f20260909349_sensor_fault,sensor_fault,mag_stuck,0.030104391846199494,0.002390523188427815,0.0024770701556220847,0.9650280148097506,sensor_fault,0.9650280148097506,0.030104391846199494,0.0048675933440499,0.9650280148097506,non_gnss_fault,non_gnss_fault,0.9650280148097506,sensor_fault,non_gnss_fault,sensor_fault,non_gnss_fault,3,stacked
f20260909354_sensor_fault,sensor_fault,baro_stuck,0.049038980978788844,0.002103148379873934,0.003018044572878322,0.945839826068459,sensor_fault,0.945839826068459,0.049038980978788844,0.005121192952752256,0.945839826068459,non_gnss_fault,non_gnss_fault,0.945839826068459,sensor_fault,non_gnss_fault,sensor_fault,non_gnss_fault,3,stacked
f20260909356_sensor_fault,sensor_fault,mag_stuck,0.06690082658529638,0.012399380792739065,0.006137995430864597,0.9145617971911,sensor_fault,0.9145617971911,0.06690082658529638,0.01853737622360366,0.9145617971911,non_gnss_fault,non_gnss_fault,0.9145617971911,sensor_fault,non_gnss_fault,sensor_fault,non_gnss_fault,3,stacked
f20260909358_sensor_fault,sensor_fault,mag_stuck,0.00031641367486161216,0.003608351839552781,0.00011092315451143652,0.9959643113310742,sensor_fault,0.9959643113310742,0.00031641367486161216,0.0037192749940642175,0.9959643113310742,non_gnss_fault,non_gnss_fault,0.9959643113310742,sensor_fault,non_gnss_fault,sensor_fault,non_gnss_fault,3,stacked
