coverage,risk,rep,aggregation
0.0125,0.0,0,rule
0.025,0.0,0,rule
0.0375,0.0,0,rule
0.05,0.0,0,rule
0.0625,0.0,0,rule
0.075,0.0,0,rule
0.0875,0.0,0,rule
0.1,0.125,0,rule
0.1125,0.11111111111111116,0,rule
0.125,0.09999999999999998,0,rule
0.1375,0.09090909090909094,0,rule
0.15,0.08333333333333337,0,rule
0.1625,0.07692307692307687,0,rule
0.175,0.0714285714285714,0,rule
0.1875,0.06666666666666665,0,rule
0.2,0.0625,0,rule
0.2125,0.11764705882352944,0,rule
0.225,0.11111111111111116,0,rule
0.2375,0.10526315789473684,0,rule
0.25,0.15000000000000002,0,rule
0.2625,0.1428571428571429,0,rule
0.275,0.13636363636363635,0,rule
0.2875,0.13043478260869568,0,rule
0.3,0.125,0,rule
0.3125,0.16000000000000003,0,rule
0.325,0.1923076923076923,0,rule
0.3375,0.2222222222222222,0,rule
0.35,0.2142857142857143,0,rule
0.3625,0.2068965517241379,0,rule
0.375,0.23333333333333328,0,rule
0.3875,0.22580645161290325,0,rule
0.4,0.21875,0,rule
0.4125,0.21212121212121215,0,rule
0.425,0.23529411764705888,0,rule
0.4375,0.22857142857142854,0,rule
0.45,0.2222222222222222,0,rule
0.4625,0.21621621621621623,0,rule
0.475,0.23684210526315785,0,rule
0.4875,0.2564102564102564,0,rule
0.5,0.25,0,rule
0.5125,0.2682926829268293,0,rule
0.525,0.26190476190476186,0,rule
0.5375,0.2558139534883721,0,rule
0.55,0.25,0,rule
0.5625,0.24444444444444446,0,rule
0.575,0.26086956521739135,0,rule
0.5875,0.25531914893617025,0,rule
0.6,0.27083333333333337,0,rule
0.6125,0.26530612244897955,0,rule
0.625,0.26,0,rule
0.6375,0.2549019607843137,0,rule
0.65,0.25,0,rule
0.6625,0.24528301886792447,0,rule
0.675,0.2407407407407407,0,rule
0.6875,0.2545454545454545,0,rule
0.7,0.2678571428571429,0,rule
0.7125,0.2807017543859649,0,rule
0.725,0.2931034482758621,0,rule
0.7375,0.288135593220339,0,rule
0.75,0.2833333333333333,0,rule
0.7625,0.2786885245901639,0,rule
0.775,0.27419354838709675,0,rule
0.7875,0.2698412698412699,0,rule
0.8,0.28125,0,rule
0.8125,0.27692307692307694,0,rule
0.825,0.2727272727272727,0,rule
0.8375,0.26865671641791045,0,rule
0.85,0.27941176470588236,0,rule
0.8625,0.28985507246376807,0,rule
0.875,0.2857142857142857,0,rule
0.8875,0.295774647887324,0,rule
0.9,0.3055555555555556,0,rule
0.9125,0.31506849315068497,0,rule
0.925,0.31081081081081086,0,rule
0.9375,0.31999999999999995,0,rule
0.95,0.32894736842105265,0,rule
0.9625,0.33766233766233766,0,rule
0.975,0.33333333333333337,0,rule
0.9875,0.3417721518987342,0,rule
1.0,0.35,0,rule
0.0125,0.0,0,stacked_probs_only
0.025,0.0,0,stacked_probs_only
0.0375,0.0,0,stacked_probs_only
0.05,0.0,0,stacked_probs_only
0.0625,0.0,0,stacked_probs_only
0.075,0.0,0,stacked_probs_only
0.0875,0.0,0,stacked_probs_only
0.1,0.0,0,stacked_probs_only
0.1125,0.0,0,stacked_probs_only
0.125,0.0,0,stacked_probs_only
0.1375,0.0,0,stacked_probs_only
0.15,0.0,0,stacked_probs_only
0.1625,0.0,0,stacked_probs_only
0.175,0.0,0,stacked_probs_only
0.1875,0.0,0,stacked_probs_only
0.2,0.0,0,stacked_probs_only
0.2125,0.0,0,stacked_probs_only
0.225,0.0,0,stacked_probs_only
0.2375,0.0,0,stacked_probs_only
0.25,0.0,0,stacked_probs_only
0.2625,0.0,0,stacked_probs_only
0.275,0.0,0,stacked_probs_only
0.2875,0.0,0,stacked_probs_only
0.3,0.0,0,stacked_probs_only
0.3125,0.0,0,stacked_probs_only
0.325,0.0,0,stacked_probs_only
0.3375,0.0,0,stacked_probs_only
0.35,0.0,0,stacked_probs_only
0.3625,0.0,0,stacked_probs_only
0.375,0.0,0,stacked_probs_only
0.3875,0.0,0,stacked_probs_only
0.4,0.0,0,stacked_probs_only
0.4125,0.0,0,stacked_probs_only
0.425,0.0,0,stacked_probs_only
0.4375,0.0,0,stacked_probs_only
0.45,0.0,0,stacked_probs_only
0.4625,0.0,0,stacked_probs_only
0.475,0.0,0,stacked_probs_only
0.4875,0.0,0,stacked_probs_only
0.5,0.0,0,stacked_probs_only
0.5125,0.0,0,stacked_probs_only
0.525,0.0,0,stacked_probs_only
0.5375,0.0,0,stacked_probs_only
0.55,0.0,0,stacked_probs_only
0.5625,0.022222222222222254,0,stacked_probs_only
0.575,0.021739130434782594,0,stacked_probs_only
0.5875,0.021276595744680882,0,stacked_probs_only
0.6,0.02083333333333337,0,stacked_probs_only
0.6125,0.020408163265306145,0,stacked_probs_only
0.625,0.020000000000000018,0,stacked_probs_only
0.6375,0.019607843137254943,0,stacked_probs_only
0.65,0.019230769230769273,0,stacked_probs_only
0.6625,0.018867924528301883,0,stacked_probs_only
0.675,0.01851851851851849,0,stacked_probs_only
0.6875,0.018181818181818188,0,stacked_probs_only
0.7,0.017857142857142905,0,stacked_probs_only
0.7125,0.01754385964912286,0,stacked_probs_only
0.725,0.017241379310344862,0,stacked_probs_only
0.7375,0.016949152542372836,0,stacked_probs_only
0.75,0.01666666666666672,0,stacked_probs_only
0.7625,0.016393442622950838,0,stacked_probs_only
0.775,0.016129032258064502,0,stacked_probs_only
0.7875,0.015873015873015928,0,stacked_probs_only
0.8,0.03125,0,stacked_probs_only
0.8125,0.03076923076923077,0,stacked_probs_only
0.825,0.030303030303030276,0,stacked_probs_only
0.8375,0.02985074626865669,0,stacked_probs_only
0.85,0.02941176470588236,0,stacked_probs_only
0.8625,0.02898550724637683,0,stacked_probs_only
0.875,0.02857142857142858,0,stacked_probs_only
0.8875,0.028169014084507005,0,stacked_probs_only
0.9,0.02777777777777779,0,stacked_probs_only
0.9125,0.0273972602739726,0,stacked_probs_only
0.925,0.027027027027026973,0,stacked_probs_only
0.9375,0.026666666666666616,0,stacked_probs_only
0.95,0.02631578947368418,0,stacked_probs_only
0.9625,0.025974025974025983,0,stacked_probs_only
0.975,0.038461538461538436,0,stacked_probs_only
0.9875,0.03797468354430378,0,stacked_probs_only
1.0,0.03749999999999998,0,stacked_probs_only
0.0125,0.0,0,stacked_raw_only
0.025,0.0,0,stacked_raw_only
0.0375,0.0,0,stacked_raw_only
0.05,0.0,0,stacked_raw_only
0.0625,0.0,0,stacked_raw_only
0.075,0.0,0,stacked_raw_only
0.0875,0.0,0,stacked_raw_only
0.1,0.0,0,stacked_raw_only
0.1125,0.0,0,stacked_raw_only
0.125,0.0,0,stacked_raw_only
0.1375,0.0,0,stacked_raw_only
0.15,0.0,0,stacked_raw_only
0.1625,0.0,0,stacked_raw_only
0.175,0.0,0,stacked_raw_only
0.1875,0.0,0,stacked_raw_only
0.2,0.0,0,stacked_raw_only
0.2125,0.0,0,stacked_raw_only
0.225,0.0,0,stacked_raw_only
0.2375,0.0,0,stacked_raw_only
0.25,0.0,0,stacked_raw_only
0.2625,0.0,0,stacked_raw_only
0.275,0.0,0,stacked_raw_only
0.2875,0.0,0,stacked_raw_only
0.3,0.0,0,stacked_raw_only
0.3125,0.0,0,stacked_raw_only
0.325,0.0,0,stacked_raw_only
0.3375,0.0,0,stacked_raw_only
0.35,0.0,0,stacked_raw_only
0.3625,0.0,0,stacked_raw_only
0.375,0.0,0,stacked_raw_only
0.3875,0.0,0,stacked_raw_only
0.4,0.0,0,stacked_raw_only
0.4125,0.0,0,stacked_raw_only
0.425,0.0,0,stacked_raw_only
0.4375,0.0,0,stacked_raw_only
0.45,0.0,0,stacked_raw_only
0.4625,0.0,0,stacked_raw_only
0.475,0.0,0,stacked_raw_only
0.4875,0.0,0,stacked_raw_only
0.5,0.0,0,stacked_raw_only
0.5125,0.0,0,stacked_raw_only
0.525,0.023809523809523836,0,stacked_raw_only
0.5375,0.023255813953488413,0,stacked_raw_only
0.55,0.022727272727272707,0,stacked_raw_only
0.5625,0.022222222222222254,0,stacked_raw_only
0.575,0.021739130434782594,0,stacked_raw_only
0.5875,0.021276595744680882,0,stacked_raw_only
0.6,0.02083333333333337,0,stacked_raw_only
0.6125,0.020408163265306145,0,stacked_raw_only
0.625,0.020000000000000018,0,stacked_raw_only
0.6375,0.019607843137254943,0,stacked_raw_only
0.65,0.019230769230769273,0,stacked_raw_only
0.6625,0.018867924528301883,0,stacked_raw_only
0.675,0.03703703703703709,0,stacked_raw_only
0.6875,0.036363636363636376,0,stacked_raw_only
0.7,0.0357142857142857,0,stacked_raw_only
0.7125,0.03508771929824561,0,stacked_raw_only
0.725,0.03448275862068961,0,stacked_raw_only
0.7375,0.03389830508474578,0,stacked_raw_only
0.75,0.033333333333333326,0,stacked_raw_only
0.7625,0.049180327868852514,0,stacked_raw_only
0.775,0.048387096774193505,0,stacked_raw_only
0.7875,0.04761904761904767,0,stacked_raw_only
0.8,0.0625,0,stacked_raw_only
0.8125,0.06153846153846154,0,stacked_raw_only
0.825,0.06060606060606055,0,stacked_raw_only
0.8375,0.05970149253731338,0,stacked_raw_only
0.85,0.07352941176470584,0,stacked_raw_only
0.8625,0.08695652173913049,0,stacked_raw_only
0.875,0.08571428571428574,0,stacked_raw_only
0.8875,0.08450704225352113,0,stacked_raw_only
0.9,0.09722222222222221,0,stacked_raw_only
0.9125,0.1095890410958904,0,stacked_raw_only
0.925,0.10810810810810811,0,stacked_raw_only
0.9375,0.12,0,stacked_raw_only
0.95,0.13157894736842102,0,stacked_raw_only
0.9625,0.1298701298701299,0,stacked_raw_only
0.975,0.1282051282051282,0,stacked_raw_only
0.9875,0.1392405063291139,0,stacked_raw_only
1.0,0.13749999999999996,0,stacked_raw_only
0.0125,0.0,0,stacked
0.025,0.0,0,stacked
0.0375,0.0,0,stacked
0.05,0.0,0,stacked
0.0625,0.0,0,stacked
0.075,0.0,0,stacked
0.0875,0.0,0,stacked
0.1,0.0,0,stacked
0.1125,0.0,0,stacked
0.125,0.0,0,stacked
0.1375,0.0,0,stacked
0.15,0.0,0,stacked
0.1625,0.0,0,stacked
0.175,0.0,0,stacked
0.1875,0.0,0,stacked
0.2,0.0,0,stacked
0.2125,0.0,0,stacked
0.225,0.0,0,stacked
0.2375,0.0,0,stacked
0.25,0.0,0,stacked
0.2625,0.0,0,stacked
0.275,0.0,0,stacked
0.2875,0.0,0,stacked
0.3,0.0,0,stacked
0.3125,0.0,0,stacked
0.325,0.0,0,stacked
0.3375,0.0,0,stacked
0.35,0.0,0,stacked
0.3625,0.0,0,stacked
0.375,0.0,0,stacked
0.3875,0.0,0,stacked
0.4,0.0,0,stacked
0.4125,0.0,0,stacked
0.425,0.0,0,stacked
0.4375,0.0,0,stacked
0.45,0.0,0,stacked
0.4625,0.0,0,stacked
0.475,0.0,0,stacked
0.4875,0.0,0,stacked
0.5,0.0,0,stacked
0.5125,0.0,0,stacked
0.525,0.0,0,stacked
0.5375,0.0,0,stacked
0.55,0.0,0,stacked
0.5625,0.0,0,stacked
0.575,0.0,0,stacked
0.5875,0.0,0,stacked
0.6,0.0,0,stacked
0.6125,0.0,0,stacked
0.625,0.0,0,stacked
0.6375,0.019607843137254943,0,stacked
0.65,0.019230769230769273,0,stacked
0.6625,0.018867924528301883,0,stacked
0.675,0.01851851851851849,0,stacked
0.6875,0.018181818181818188,0,stacked
0.7,0.017857142857142905,0,stacked
0.7125,0.01754385964912286,0,stacked
0.725,0.017241379310344862,0,stacked
0.7375,0.016949152542372836,0,stacked
0.75,0.01666666666666672,0,stacked
0.7625,0.016393442622950838,0,stacked
0.775,0.016129032258064502,0,stacked
0.7875,0.015873015873015928,0,stacked
0.8,0.015625,0,stacked
0.8125,0.01538461538461533,0,stacked
0.825,0.015151515151515138,0,stacked
0.8375,0.014925373134328401,0,stacked
0.85,0.014705882352941124,0,stacked
0.8625,0.02898550724637683,0,stacked
0.875,0.02857142857142858,0,stacked
0.8875,0.028169014084507005,0,stacked
0.9,0.02777777777777779,0,stacked
0.9125,0.0273972602739726,0,stacked
0.925,0.027027027027026973,0,stacked
0.9375,0.026666666666666616,0,stacked
0.95,0.02631578947368418,0,stacked
0.9625,0.025974025974025983,0,stacked
0.975,0.02564102564102566,0,stacked
0.9875,0.03797468354430378,0,stacked
1.0,0.03749999999999998,0,stacked
0.0125,0.0,0,stacked_no_gap
0.025,0.0,0,stacked_no_gap
0.0375,0.0,0,stacked_no_gap
0.05,0.0,0,stacked_no_gap
0.0625,0.0,0,stacked_no_gap
0.075,0.0,0,stacked_no_gap
0.0875,0.0,0,stacked_no_gap
0.1,0.0,0,stacked_no_gap
0.1125,0.0,0,stacked_no_gap
0.125,0.0,0,stacked_no_gap
0.1375,0.0,0,stacked_no_gap
0.15,0.0,0,stacked_no_gap
0.1625,0.0,0,stacked_no_gap
0.175,0.0,0,stacked_no_gap
0.1875,0.0,0,stacked_no_gap
0.2,0.0,0,stacked_no_gap
0.2125,0.0,0,stacked_no_gap
0.225,0.0,0,stacked_no_gap
0.2375,0.0,0,stacked_no_gap
0.25,0.0,0,stacked_no_gap
0.2625,0.0,0,stacked_no_gap
0.275,0.0,0,stacked_no_gap
0.2875,0.0,0,stacked_no_gap
0.3,0.0,0,stacked_no_gap
0.3125,0.0,0,stacked_no_gap
0.325,0.0,0,stacked_no_gap
0.3375,0.0,0,stacked_no_gap
0.35,0.0,0,stacked_no_gap
0.3625,0.0,0,stacked_no_gap
0.375,0.0,0,stacked_no_gap
0.3875,0.0,0,stacked_no_gap
0.4,0.0,0,stacked_no_gap
0.4125,0.0,0,stacked_no_gap
0.425,0.0,0,stacked_no_gap
0.4375,0.0,0,stacked_no_gap
0.45,0.0,0,stacked_no_gap
0.4625,0.0,0,stacked_no_gap
0.475,0.0,0,stacked_no_gap
0.4875,0.0,0,stacked_no_gap
0.5,0.0,0,stacked_no_gap
0.5125,0.0,0,stacked_no_gap
0.525,0.0,0,stacked_no_gap
0.5375,0.0,0,stacked_no_gap
0.55,0.0,0,stacked_no_gap
0.5625,0.0,0,stacked_no_gap
0.575,0.0,0,stacked_no_gap
0.5875,0.0,0,stacked_no_gap
0.6,0.0,0,stacked_no_gap
0.6125,0.0,0,stacked_no_gap
0.625,0.0,0,stacked_no_gap
0.6375,0.0,0,stacked_no_gap
0.65,0.0,0,stacked_no_gap
0.6625,0.0,0,stacked_no_gap
0.675,0.0,0,stacked_no_gap
0.6875,0.0,0,stacked_no_gap
0.7,0.0,0,stacked_no_gap
0.7125,0.0,0,stacked_no_gap
0.725,0.0,0,stacked_no_gap
0.7375,0.0,0,stacked_no_gap
0.75,0.01666666666666672,0,stacked_no_gap
0.7625,0.016393442622950838,0,stacked_no_gap
0.775,0.016129032258064502,0,stacked_no_gap
0.7875,0.015873015873015928,0,stacked_no_gap
0.8,0.015625,0,stacked_no_gap
0.8125,0.01538461538461533,0,stacked_no_gap
0.825,0.015151515151515138,0,stacked_no_gap
0.8375,0.014925373134328401,0,stacked_no_gap
0.85,0.014705882352941124,0,stacked_no_gap
0.8625,0.01449275362318836,0,stacked_no_gap
0.875,0.02857142857142858,0,stacked_no_gap
0.8875,0.028169014084507005,0,stacked_no_gap
0.9,0.02777777777777779,0,stacked_no_gap
0.9125,0.0273972602739726,0,stacked_no_gap
0.925,0.027027027027026973,0,stacked_no_gap
0.9375,0.026666666666666616,0,stacked_no_gap
0.95,0.02631578947368418,0,stacked_no_gap
0.9625,0.025974025974025983,0,stacked_no_gap
0.975,0.02564102564102566,0,stacked_no_gap
0.9875,0.025316455696202556,0,stacked_no_gap
1.0,0.025000000000000022,0,stacked_no_gap
0.0125,0.0,1,rule
0.025,0.0,1,rule
0.0375,0.0,1,rule
0.05,0.0,1,rule
0.0625,0.0,1,rule
0.075,0.16666666666666663,1,rule
0.0875,0.2857142857142857,1,rule
0.1,0.25,1,rule
0.1125,0.33333333333333337,1,rule
0.125,0.30000000000000004,1,rule
0.1375,0.2727272727272727,1,rule
0.15,0.25,1,rule
0.1625,0.23076923076923073,1,rule
0.175,0.2857142857142857,1,rule
0.1875,0.2666666666666667,1,rule
0.2,0.3125,1,rule
0.2125,0.2941176470588235,1,rule
0.225,0.2777777777777778,1,rule
0.2375,0.26315789473684215,1,rule
0.25,0.30000000000000004,1,rule
0.2625,0.2857142857142857,1,rule
0.275,0.2727272727272727,1,rule
0.2875,0.30434782608695654,1,rule
0.3,0.29166666666666663,1,rule
0.3125,0.28,1,rule
0.325,0.3076923076923077,1,rule
0.3375,0.2962962962962963,1,rule
0.35,0.2857142857142857,1,rule
0.3625,0.31034482758620685,1,rule
0.375,0.33333333333333337,1,rule
0.3875,0.32258064516129037,1,rule
0.4,0.34375,1,rule
0.4125,0.33333333333333337,1,rule
0.425,0.32352941176470584,1,rule
0.4375,0.3142857142857143,1,rule
0.45,0.3055555555555556,1,rule
0.4625,0.29729729729729726,1,rule
0.475,0.3157894736842105,1,rule
0.4875,0.3076923076923077,1,rule
0.5,0.32499999999999996,1,rule
0.5125,0.31707317073170727,1,rule
0.525,0.30952380952380953,1,rule
0.5375,0.3023255813953488,1,rule
0.55,0.2954545454545454,1,rule
0.5625,0.3111111111111111,1,rule
0.575,0.32608695652173914,1,rule
0.5875,0.3191489361702128,1,rule
0.6,0.3125,1,rule
0.6125,0.30612244897959184,1,rule
0.625,0.30000000000000004,1,rule
0.6375,0.3137254901960784,1,rule
0.65,0.3076923076923077,1,rule
0.6625,0.30188679245283023,1,rule
0.675,0.2962962962962963,1,rule
0.6875,0.3090909090909091,1,rule
0.7,0.3214285714285714,1,rule
0.7125,0.33333333333333337,1,rule
0.725,0.3448275862068966,1,rule
0.7375,0.35593220338983056,1,rule
0.75,0.3666666666666667,1,rule
0.7625,0.360655737704918,1,rule
0.775,0.3709677419354839,1,rule
0.7875,0.38095238095238093,1,rule
0.8,0.375,1,rule
0.8125,0.3846153846153846,1,rule
0.825,0.3939393939393939,1,rule
0.8375,0.4029850746268657,1,rule
0.85,0.3970588235294118,1,rule
0.8625,0.3913043478260869,1,rule
0.875,0.4,1,rule
0.8875,0.4084507042253521,1,rule
0.9,0.41666666666666663,1,rule
0.9125,0.4246575342465754,1,rule
0.925,0.43243243243243246,1,rule
0.9375,0.43999999999999995,1,rule
0.95,0.4342105263157895,1,rule
0.9625,0.4285714285714286,1,rule
0.975,0.42307692307692313,1,rule
0.9875,0.430379746835443,1,rule
1.0,0.42500000000000004,1,rule
0.0125,0.0,1,stacked_probs_only
0.025,0.0,1,stacked_probs_only
0.0375,0.0,1,stacked_probs_only
0.05,0.0,1,stacked_probs_only
0.0625,0.0,1,stacked_probs_only
0.075,0.0,1,stacked_probs_only
0.0875,0.0,1,stacked_probs_only
0.1,0.0,1,stacked_probs_only
0.1125,0.0,1,stacked_probs_only
0.125,0.0,1,stacked_probs_only
0.1375,0.0,1,stacked_probs_only
0.15,0.08333333333333337,1,stacked_probs_only
0.1625,0.07692307692307687,1,stacked_probs_only
0.175,0.0714285714285714,1,stacked_probs_only
0.1875,0.06666666666666665,1,stacked_probs_only
0.2,0.0625,1,stacked_probs_only
0.2125,0.05882352941176472,1,stacked_probs_only
0.225,0.05555555555555558,1,stacked_probs_only
0.2375,0.052631578947368474,1,stacked_probs_only
0.25,0.09999999999999998,1,stacked_probs_only
0.2625,0.09523809523809523,1,stacked_probs_only
0.275,0.09090909090909094,1,stacked_probs_only
0.2875,0.08695652173913049,1,stacked_probs_only
0.3,0.08333333333333337,1,stacked_probs_only
0.3125,0.07999999999999996,1,stacked_probs_only
0.325,0.07692307692307687,1,stacked_probs_only
0.3375,0.07407407407407407,1,stacked_probs_only
0.35,0.1071428571428571,1,stacked_probs_only
0.3625,0.10344827586206895,1,stacked_probs_only
0.375,0.09999999999999998,1,stacked_probs_only
0.3875,0.09677419354838712,1,stacked_probs_only
0.4,0.09375,1,stacked_probs_only
0.4125,0.09090909090909094,1,stacked_probs_only
0.425,0.08823529411764708,1,stacked_probs_only
0.4375,0.11428571428571432,1,stacked_probs_only
0.45,0.11111111111111116,1,stacked_probs_only
0.4625,0.10810810810810811,1,stacked_probs_only
0.475,0.10526315789473684,1,stacked_probs_only
0.4875,0.10256410256410253,1,stacked_probs_only
0.5,0.125,1,stacked_probs_only
0.5125,0.12195121951219512,1,stacked_probs_only
0.525,0.11904761904761907,1,stacked_probs_only
0.5375,0.11627906976744184,1,stacked_probs_only
0.55,0.11363636363636365,1,stacked_probs_only
0.5625,0.11111111111111116,1,stacked_probs_only
0.575,0.10869565217391308,1,stacked_probs_only
0.5875,0.1063829787234043,1,stacked_probs_only
0.6,0.125,1,stacked_probs_only
0.6125,0.12244897959183676,1,stacked_probs_only
0.625,0.12,1,stacked_probs_only
0.6375,0.11764705882352944,1,stacked_probs_only
0.65,0.11538461538461542,1,stacked_probs_only
0.6625,0.1132075471698113,1,stacked_probs_only
0.675,0.11111111111111116,1,stacked_probs_only
0.6875,0.10909090909090913,1,stacked_probs_only
0.7,0.125,1,stacked_probs_only
0.7125,0.1228070175438597,1,stacked_probs_only
0.725,0.12068965517241381,1,stacked_probs_only
0.7375,0.13559322033898302,1,stacked_probs_only
0.75,0.1333333333333333,1,stacked_probs_only
0.7625,0.1311475409836066,1,stacked_probs_only
0.775,0.12903225806451613,1,stacked_probs_only
0.7875,0.12698412698412698,1,stacked_probs_only
0.8,0.140625,1,stacked_probs_only
0.8125,0.1384615384615384,1,stacked_probs_only
0.825,0.13636363636363635,1,stacked_probs_only
0.8375,0.13432835820895528,1,stacked_probs_only
0.85,0.13235294117647056,1,stacked_probs_only
0.8625,0.14492753623188404,1,stacked_probs_only
0.875,0.15714285714285714,1,stacked_probs_only
0.8875,0.15492957746478875,1,stacked_probs_only
0.9,0.1527777777777778,1,stacked_probs_only
0.9125,0.15068493150684936,1,stacked_probs_only
0.925,0.14864864864864868,1,stacked_probs_only
0.9375,0.16000000000000003,1,stacked_probs_only
0.95,0.1578947368421053,1,stacked_probs_only
0.9625,0.16883116883116878,1,stacked_probs_only
0.975,0.17948717948717952,1,stacked_probs_only
0.9875,0.189873417721519,1,stacked_probs_only
1.0,0.19999999999999996,1,stacked_probs_only
0.0125,0.0,1,stacked_raw_only
0.025,0.0,1,stacked_raw_only
0.0375,0.0,1,stacked_raw_only
0.05,0.0,1,stacked_raw_only
0.0625,0.0,1,stacked_raw_only
0.075,0.0,1,stacked_raw_only
0.0875,0.0,1,stacked_raw_only
0.1,0.0,1,stacked_raw_only
0.1125,0.0,1,stacked_raw_only
0.125,0.0,1,stacked_raw_only
0.1375,0.0,1,stacked_raw_only
0.15,0.0,1,stacked_raw_only
0.1625,0.0,1,stacked_raw_only
0.175,0.0,1,stacked_raw_only
0.1875,0.0,1,stacked_raw_only
0.2,0.0,1,stacked_raw_only
0.2125,0.0,1,stacked_raw_only
0.225,0.0,1,stacked_raw_only
0.2375,0.0,1,stacked_raw_only
0.25,0.0,1,stacked_raw_only
0.2625,0.0,1,stacked_raw_only
0.275,0.0,1,stacked_raw_only
0.2875,0.0,1,stacked_raw_only
0.3,0.0,1,stacked_raw_only
0.3125,0.0,1,stacked_raw_only
0.325,0.0,1,stacked_raw_only
0.3375,0.0,1,stacked_raw_only
0.35,0.0,1,stacked_raw_only
0.3625,0.0,1,stacked_raw_only
0.375,0.0,1,stacked_raw_only
0.3875,0.0,1,stacked_raw_only
0.4,0.0,1,stacked_raw_only
0.4125,0.0,1,stacked_raw_only
0.425,0.0,1,stacked_raw_only
0.4375,0.0,1,stacked_raw_only
0.45,0.0,1,stacked_raw_only
0.4625,0.0,1,stacked_raw_only
0.475,0.0,1,stacked_raw_only
0.4875,0.0,1,stacked_raw_only
0.5,0.0,1,stacked_raw_only
0.5125,0.024390243902439046,1,stacked_raw_only
0.525,0.023809523809523836,1,stacked_raw_only
0.5375,0.023255813953488413,1,stacked_raw_only
0.55,0.022727272727272707,1,stacked_raw_only
0.5625,0.0444444444444444,1,stacked_raw_only
0.575,0.04347826086956519,1,stacked_raw_only
0.5875,0.04255319148936165,1,stacked_raw_only
0.6,0.0625,1,stacked_raw_only
0.6125,0.061224489795918324,1,stacked_raw_only
0.625,0.06000000000000005,1,stacked_raw_only
0.6375,0.05882352941176472,1,stacked_raw_only
0.65,0.05769230769230771,1,stacked_raw_only
