coverage,risk,rep,aggregation
0.9125,0.3013698630136986,0,rule
0.925,0.29729729729729726,0,rule
0.9375,0.29333333333333333,0,rule
0.95,0.3026315789473685,0,rule
0.9625,0.2987012987012987,0,rule
0.975,0.2948717948717948,0,rule
0.9875,0.30379746835443033,0,rule
1.0,0.30000000000000004,0,rule
0.0125,0.0,0,stacked
0.025,0.0,0,stacked
0.0375,0.0,0,stacked
0.05,0.0,0,stacked
0.0625,0.0,0,stacked
0.075,0.0,0,stacked
0.0875,0.0,0,stacked
0.1,0.0,0,stacked
0.1125,0.0,0,stacked
0.125,0.0,0,stacked
0.1375,0.0,0,stacked
0.15,0.0,0,stacked
0.1625,0.0,0,stacked
0.175,0.0,0,stacked
0.1875,0.0,0,stacked
0.2,0.0,0,stacked
0.2125,0.0,0,stacked
0.225,0.0,0,stacked
0.2375,0.0,0,stacked
0.25,0.0,0,stacked
0.2625,0.0,0,stacked
0.275,0.0,0,stacked
0.2875,0.0,0,stacked
0.3,0.0,0,stacked
0.3125,0.0,0,stacked
0.325,0.0,0,stacked
0.3375,0.0,0,stacked
0.35,0.0,0,stacked
0.3625,0.0,0,stacked
0.375,0.0,0,stacked
0.3875,0.0,0,stacked
0.4,0.0,0,stacked
0.4125,0.0,0,stacked
0.425,0.0,0,stacked
0.4375,0.0,0,stacked
0.45,0.0,0,stacked
0.4625,0.0,0,stacked
0.475,0.0,0,stacked
0.4875,0.0,0,stacked
0.5,0.0,0,stacked
0.5125,0.0,0,stacked
0.525,0.0,0,stacked
0.5375,0.0,0,stacked
0.55,0.022727272727272707,0,stacked
0.5625,0.022222222222222254,0,stacked
0.575,0.021739130434782594,0,stacked
0.5875,0.04255319148936165,0,stacked
0.6,0.04166666666666663,0,stacked
0.6125,0.04081632653061229,0,stacked
0.625,0.040000000000000036,0,stacked
0.6375,0.039215686274509776,0,stacked
0.65,0.038461538461538436,0,stacked
0.6625,0.037735849056603765,0,stacked
0.675,0.03703703703703709,0,stacked
0.6875,0.036363636363636376,0,stacked
0.7,0.0357142857142857,0,stacked
0.7125,0.03508771929824561,0,stacked
0.725,0.03448275862068961,0,stacked
0.7375,0.03389830508474578,0,stacked
0.75,0.033333333333333326,0,stacked
0.7625,0.032786885245901676,0,stacked
0.775,0.032258064516129004,0,stacked
0.7875,0.031746031746031744,0,stacked
0.8,0.03125,0,stacked
0.8125,0.03076923076923077,0,stacked
0.825,0.030303030303030276,0,stacked
0.8375,0.02985074626865669,0,stacked
0.85,0.02941176470588236,0,stacked
0.8625,0.02898550724637683,0,stacked
0.875,0.02857142857142858,0,stacked
0.8875,0.028169014084507005,0,stacked
0.9,0.02777777777777779,0,stacked
0.9125,0.0273972602739726,0,stacked
0.925,0.04054054054054057,0,stacked
0.9375,0.040000000000000036,0,stacked
0.95,0.03947368421052633,0,stacked
0.9625,0.038961038961038974,0,stacked
0.975,0.038461538461538436,0,stacked
0.9875,0.05063291139240511,0,stacked
1.0,0.050000000000000044,0,stacked
0.0125,0.0,1,rule
0.025,0.5,1,rule
0.0375,0.33333333333333337,1,rule
0.05,0.25,1,rule
0.0625,0.19999999999999996,1,rule
0.075,0.16666666666666663,1,rule
0.0875,0.1428571428571429,1,rule
0.1,0.25,1,rule
0.1125,0.33333333333333337,1,rule
0.125,0.4,1,rule
0.1375,0.36363636363636365,1,rule
0.15,0.33333333333333337,1,rule
0.1625,0.3076923076923077,1,rule
0.175,0.2857142857142857,1,rule
0.1875,0.33333333333333337,1,rule
0.2,0.3125,1,rule
0.2125,0.3529411764705882,1,rule
0.225,0.33333333333333337,1,rule
0.2375,0.3157894736842105,1,rule
0.25,0.35,1,rule
0.2625,0.33333333333333337,1,rule
0.275,0.31818181818181823,1,rule
0.2875,0.30434782608695654,1,rule
0.3,0.29166666666666663,1,rule
0.3125,0.31999999999999995,1,rule
0.325,0.3076923076923077,1,rule
0.3375,0.33333333333333337,1,rule
0.35,0.3571428571428571,1,rule
0.3625,0.3448275862068966,1,rule
0.375,0.33333333333333337,1,rule
0.3875,0.3548387096774194,1,rule
0.4,0.34375,1,rule
0.4125,0.36363636363636365,1,rule
0.425,0.3529411764705882,1,rule
0.4375,0.37142857142857144,1,rule
0.45,0.36111111111111116,1,rule
0.4625,0.3783783783783784,1,rule
0.475,0.39473684210526316,1,rule
0.4875,0.3846153846153846,1,rule
0.5,0.4,1,rule
0.5125,0.41463414634146345,1,rule
0.525,0.40476190476190477,1,rule
0.5375,0.39534883720930236,1,rule
0.55,0.38636363636363635,1,rule
0.5625,0.37777777777777777,1,rule
0.575,0.3913043478260869,1,rule
0.5875,0.3829787234042553,1,rule
0.6,0.39583333333333337,1,rule
0.6125,0.40816326530612246,1,rule
0.625,0.4,1,rule
0.6375,0.4117647058823529,1,rule
0.65,0.40384615384615385,1,rule
0.6625,0.39622641509433965,1,rule
0.675,0.38888888888888884,1,rule
0.6875,0.38181818181818183,1,rule
0.7,0.375,1,rule
0.7125,0.38596491228070173,1,rule
0.725,0.3793103448275862,1,rule
0.7375,0.3728813559322034,1,rule
0.75,0.3666666666666667,1,rule
0.7625,0.360655737704918,1,rule
0.775,0.3548387096774194,1,rule
0.7875,0.3650793650793651,1,rule
0.8,0.359375,1,rule
0.8125,0.3538461538461538,1,rule
0.825,0.36363636363636365,1,rule
0.8375,0.3731343283582089,1,rule
0.85,0.38235294117647056,1,rule
0.8625,0.37681159420289856,1,rule
0.875,0.3857142857142857,1,rule
0.8875,0.3802816901408451,1,rule
0.9,0.375,1,rule
0.9125,0.36986301369863017,1,rule
0.925,0.3783783783783784,1,rule
0.9375,0.3866666666666667,1,rule
0.95,0.39473684210526316,1,rule
0.9625,0.4025974025974026,1,rule
0.975,0.39743589743589747,1,rule
0.9875,0.40506329113924056,1,rule
1.0,0.4,1,rule
0.0125,0.0,1,stacked
0.025,0.0,1,stacked
0.0375,0.0,1,stacked
0.05,0.0,1,stacked
0.0625,0.0,1,stacked
0.075,0.0,1,stacked
0.0875,0.0,1,stacked
0.1,0.125,1,stacked
0.1125,0.11111111111111116,1,stacked
0.125,0.09999999999999998,1,stacked
0.1375,0.09090909090909094,1,stacked
0.15,0.08333333333333337,1,stacked
0.1625,0.07692307692307687,1,stacked
0.175,0.0714285714285714,1,stacked
0.1875,0.06666666666666665,1,stacked
0.2,0.0625,1,stacked
0.2125,0.05882352941176472,1,stacked
0.225,0.05555555555555558,1,stacked
0.2375,0.052631578947368474,1,stacked
0.25,0.050000000000000044,1,stacked
0.2625,0.04761904761904767,1,stacked
0.275,0.045454545454545414,1,stacked
0.2875,0.04347826086956519,1,stacked
0.3,0.04166666666666663,1,stacked
0.3125,0.040000000000000036,1,stacked
0.325,0.038461538461538436,1,stacked
0.3375,0.03703703703703709,1,stacked
0.35,0.0357142857142857,1,stacked
0.3625,0.03448275862068961,1,stacked
0.375,0.033333333333333326,1,stacked
0.3875,0.032258064516129004,1,stacked
0.4,0.03125,1,stacked
0.4125,0.030303030303030276,1,stacked
0.425,0.02941176470588236,1,stacked
0.4375,0.02857142857142858,1,stacked
0.45,0.02777777777777779,1,stacked
0.4625,0.027027027027026973,1,stacked
0.475,0.02631578947368418,1,stacked
0.4875,0.02564102564102566,1,stacked
0.5,0.025000000000000022,1,stacked
0.5125,0.024390243902439046,1,stacked
0.525,0.04761904761904767,1,stacked
0.5375,0.046511627906976716,1,stacked
0.55,0.045454545454545414,1,stacked
0.5625,0.06666666666666665,1,stacked
0.575,0.06521739130434778,1,stacked
0.5875,0.06382978723404253,1,stacked
0.6,0.0625,1,stacked
0.6125,0.061224489795918324,1,stacked
0.625,0.06000000000000005,1,stacked
0.6375,0.07843137254901966,1,stacked
0.65,0.07692307692307687,1,stacked
0.6625,0.07547169811320753,1,stacked
0.675,0.07407407407407407,1,stacked
0.6875,0.09090909090909094,1,stacked
0.7,0.1071428571428571,1,stacked
0.7125,0.10526315789473684,1,stacked
0.725,0.10344827586206895,1,stacked
0.7375,0.10169491525423724,1,stacked
0.75,0.09999999999999998,1,stacked
0.7625,0.09836065573770492,1,stacked
0.775,0.09677419354838712,1,stacked
0.7875,0.09523809523809523,1,stacked
0.8,0.109375,1,stacked
0.8125,0.10769230769230764,1,stacked
0.825,0.12121212121212122,1,stacked
0.8375,0.11940298507462688,1,stacked
0.85,0.11764705882352944,1,stacked
0.8625,0.1159420289855072,1,stacked
0.875,0.11428571428571432,1,stacked
0.8875,0.12676056338028174,1,stacked
0.9,0.125,1,stacked
0.9125,0.12328767123287676,1,stacked
0.925,0.1216216216216216,1,stacked
0.9375,0.1333333333333333,1,stacked
0.95,0.13157894736842102,1,stacked
0.9625,0.1298701298701299,1,stacked
0.975,0.1282051282051282,1,stacked
0.9875,0.1392405063291139,1,stacked
1.0,0.15000000000000002,1,stacked
0.0125,0.0,2,rule
0.025,0.0,2,rule
0.0375,0.0,2,rule
0.05,0.0,2,rule
0.0625,0.0,2,rule
0.075,0.0,2,rule
0.0875,0.1428571428571429,2,rule
0.1,0.125,2,rule
0.1125,0.2222222222222222,2,rule
0.125,0.30000000000000004,2,rule
0.1375,0.36363636363636365,2,rule
0.15,0.33333333333333337,2,rule
0.1625,0.3076923076923077,2,rule
0.175,0.2857142857142857,2,rule
0.1875,0.2666666666666667,2,rule
0.2,0.3125,2,rule
0.2125,0.2941176470588235,2,rule
0.225,0.2777777777777778,2,rule
0.2375,0.26315789473684215,2,rule
0.25,0.25,2,rule
0.2625,0.2857142857142857,2,rule
0.275,0.2727272727272727,2,rule
0.2875,0.30434782608695654,2,rule
0.3,0.29166666666666663,2,rule
0.3125,0.28,2,rule
0.325,0.3076923076923077,2,rule
0.3375,0.2962962962962963,2,rule
0.35,0.2857142857142857,2,rule
0.3625,0.31034482758620685,2,rule
0.375,0.30000000000000004,2,rule
0.3875,0.32258064516129037,2,rule
0.4,0.3125,2,rule
0.4125,0.33333333333333337,2,rule
0.425,0.32352941176470584,2,rule
0.4375,0.3142857142857143,2,rule
0.45,0.3055555555555556,2,rule
0.4625,0.29729729729729726,2,rule
0.475,0.2894736842105263,2,rule
0.4875,0.28205128205128205,2,rule
0.5,0.30000000000000004,2,rule
0.5125,0.29268292682926833,2,rule
0.525,0.2857142857142857,2,rule
0.5375,0.3023255813953488,2,rule
0.55,0.2954545454545454,2,rule
0.5625,0.28888888888888886,2,rule
0.575,0.30434782608695654,2,rule
0.5875,0.3191489361702128,2,rule
0.6,0.33333333333333337,2,rule
0.6125,0.34693877551020413,2,rule
0.625,0.33999999999999997,2,rule
0.6375,0.33333333333333337,2,rule
0.65,0.34615384615384615,2,rule
0.6625,0.3584905660377359,2,rule
0.675,0.37037037037037035,2,rule
0.6875,0.36363636363636365,2,rule
0.7,0.375,2,rule
0.7125,0.368421052631579,2,rule
0.725,0.3620689655172413,2,rule
0.7375,0.3728813559322034,2,rule
0.75,0.3833333333333333,2,rule
0.7625,0.3770491803278688,2,rule
0.775,0.3709677419354839,2,rule
0.7875,0.38095238095238093,2,rule
0.8,0.390625,2,rule
0.8125,0.4,2,rule
0.825,0.40909090909090906,2,rule
0.8375,0.417910447761194,2,rule
0.85,0.42647058823529416,2,rule
0.8625,0.42028985507246375,2,rule
0.875,0.41428571428571426,2,rule
0.8875,0.4084507042253521,2,rule
0.9,0.41666666666666663,2,rule
0.9125,0.410958904109589,2,rule
0.925,0.41891891891891897,2,rule
0.9375,0.42666666666666664,2,rule
0.95,0.4342105263157895,2,rule
0.9625,0.4415584415584416,2,rule
0.975,0.4487179487179487,2,rule
0.9875,0.44303797468354433,2,rule
1.0,0.4375,2,rule
0.0125,0.0,2,stacked
0.025,0.0,2,stacked
0.0375,0.0,2,stacked
0.05,0.0,2,stacked
0.0625,0.0,2,stacked
0.075,0.0,2,stacked
0.0875,0.0,2,stacked
0.1,0.0,2,stacked
0.1125,0.0,2,stacked
0.125,0.0,2,stacked
0.1375,0.0,2,stacked
0.15,0.0,2,stacked
0.1625,0.0,2,stacked
0.175,0.0,2,stacked
0.1875,0.0,2,stacked
0.2,0.0,2,stacked
0.2125,0.0,2,stacked
0.225,0.0,2,stacked
0.2375,0.0,2,stacked
0.25,0.0,2,stacked
0.2625,0.0,2,stacked
0.275,0.0,2,stacked
0.2875,0.0,2,stacked
0.3,0.0,2,stacked
0.3125,0.0,2,stacked
0.325,0.0,2,stacked
0.3375,0.0,2,stacked
0.35,0.0,2,stacked
0.3625,0.0,2,stacked
0.375,0.0,2,stacked
0.3875,0.0,2,stacked
0.4,0.0,2,stacked
0.4125,0.0,2,stacked
0.425,0.0,2,stacked
0.4375,0.0,2,stacked
0.45,0.0,2,stacked
0.4625,0.0,2,stacked
0.475,0.0,2,stacked
0.4875,0.0,2,stacked
0.5,0.025000000000000022,2,stacked
0.5125,0.024390243902439046,2,stacked
0.525,0.023809523809523836,2,stacked
0.5375,0.023255813953488413,2,stacked
0.55,0.022727272727272707,2,stacked
0.5625,0.0444444444444444,2,stacked
0.575,0.04347826086956519,2,stacked
0.5875,0.04255319148936165,2,stacked
0.6,0.04166666666666663,2,stacked
0.6125,0.061224489795918324,2,stacked
0.625,0.06000000000000005,2,stacked
0.6375,0.05882352941176472,2,stacked
0.65,0.05769230769230771,2,stacked
0.6625,0.05660377358490565,2,stacked
0.675,0.05555555555555558,2,stacked
0.6875,0.054545454545454564,2,stacked
0.7,0.0535714285714286,2,stacked
0.7125,0.052631578947368474,2,stacked
0.725,0.051724137931034475,2,stacked
0.7375,0.05084745762711862,2,stacked
0.75,0.06666666666666665,2,stacked
0.7625,0.06557377049180324,2,stacked
0.775,0.06451612903225812,2,stacked
0.7875,0.06349206349206349,2,stacked
0.8,0.0625,2,stacked
0.8125,0.06153846153846154,2,stacked
0.825,0.06060606060606055,2,stacked
0.8375,0.05970149253731338,2,stacked
0.85,0.05882352941176472,2,stacked
0.8625,0.05797101449275366,2,stacked
0.875,0.05714285714285716,2,stacked
0.8875,0.05633802816901412,2,stacked
0.9,0.05555555555555558,2,stacked
0.9125,0.0547945205479452,2,stacked
0.925,0.06756756756756754,2,stacked
0.9375,0.07999999999999996,2,stacked
0.95,0.09210526315789469,2,stacked
0.9625,0.09090909090909094,2,stacked
0.975,0.10256410256410253,2,stacked
0.9875,0.10126582278481011,2,stacked
1.0,0.11250000000000004,2,stacked
0.0125,0.0,3,rule
0.025,0.0,3,rule
0.0375,0.0,3,rule
0.05,0.0,3,rule
0.0625,0.0,3,rule
0.075,0.0,3,rule
0.0875,0.1428571428571429,3,rule
0.1,0.125,3,rule
0.1125,0.11111111111111116,3,rule
0.125,0.09999999999999998,3,rule
0.1375,0.09090909090909094,3,rule
0.15,0.08333333333333337,3,rule
0.1625,0.07692307692307687,3,rule
0.175,0.1428571428571429,3,rule
0.1875,0.19999999999999996,3,rule
0.2,0.1875,3,rule
0.2125,0.17647058823529416,3,rule
0.225,0.16666666666666663,3,rule
0.2375,0.1578947368421053,3,rule
0.25,0.15000000000000002,3,rule
0.2625,0.19047619047619047,3,rule
0.275,0.18181818181818177,3,rule
0.2875,0.17391304347826086,3,rule
0.3,0.16666666666666663,3,rule
0.3125,0.16000000000000003,3,rule
0.325,0.15384615384615385,3,rule
0.3375,0.14814814814814814,3,rule
0.35,0.1428571428571429,3,rule
0.3625,0.13793103448275867,3,rule
0.375,0.1333333333333333,3,rule
0.3875,0.12903225806451613,3,rule
0.4,0.125,3,rule
0.4125,0.1515151515151515,3,rule
0.425,0.17647058823529416,3,rule
0.4375,0.17142857142857137,3,rule
0.45,0.16666666666666663,3,rule
0.4625,0.16216216216216217,3,rule
0.475,0.1578947368421053,3,rule
0.4875,0.15384615384615385,3,rule
0.5,0.15000000000000002,3,rule
0.5125,0.14634146341463417,3,rule
0.525,0.1428571428571429,3,rule
0.5375,0.13953488372093026,3,rule
0.55,0.15909090909090906,3,rule
0.5625,0.15555555555555556,3,rule
0.575,0.15217391304347827,3,rule
0.5875,0.17021276595744683,3,rule
0.6,0.1875,3,rule
0.6125,0.18367346938775508,3,rule
0.625,0.18000000000000005,3,rule
0.6375,0.196078431372549,3,rule
0.65,0.1923076923076923,3,rule
0.6625,0.18867924528301883,3,rule
0.675,0.18518518518518523,3,rule
0.6875,0.18181818181818177,3,rule
0.7,0.1964285714285714,3,rule
0.7125,0.19298245614035092,3,rule
0.725,0.18965517241379315,3,rule
0.7375,0.2033898305084746,3,rule
0.75,0.19999999999999996,3,rule
0.7625,0.21311475409836067,3,rule
0.775,0.20967741935483875,3,rule
0.7875,0.2063492063492064,3,rule
0.8,0.203125,3,rule
0.8125,0.19999999999999996,3,rule
0.825,0.21212121212121215,3,rule
0.8375,0.22388059701492535,3,rule
0.85,0.23529411764705888,3,rule
0.8625,0.24637681159420288,3,rule
0.875,0.24285714285714288,3,rule
0.8875,0.2535211267605634,3,rule
0.9,0.25,3,rule
0.9125,0.26027397260273977,3,rule
0.925,0.2567567567567568,3,rule
0.9375,0.2533333333333333,3,rule
0.95,0.26315789473684215,3,rule
0.9625,0.2727272727272727,3,rule
0.975,0.28205128205128205,3,rule
0.9875,0.2911392405063291,3,rule
1.0,0.30000000000000004,3,rule
0.0125,0.0,3,stacked
0.025,0.0,3,stacked
0.0375,0.0,3,stacked
0.05,0.0,3,stacked
0.0625,0.0,3,stacked
0.075,0.0,3,stacked
0.0875,0.0,3,stacked
0.1,0.0,3,stacked
0.1125,0.0,3,stacked
0.125,0.0,3,stacked
0.1375,0.0,3,stacked
0.15,0.0,3,stacked
0.1625,0.0,3,stacked
0.175,0.0,3,stacked
0.1875,0.0,3,stacked
0.2,0.0,3,stacked
0.2125,0.0,3,stacked
0.225,0.0,3,stacked
0.2375,0.0,3,stacked
0.25,0.0,3,stacked
0.2625,0.0,3,stacked
0.275,0.0,3,stacked
0.2875,0.0,3,stacked
0.3,0.0,3,stacked
0.3125,0.0,3,stacked
0.325,0.0,3,stacked
0.3375,0.0,3,stacked
0.35,0.0,3,stacked
0.3625,0.0,3,stacked
0.375,0.0,3,stacked
0.3875,0.0,3,stacked
0.4,0.0,3,stacked
0.4125,0.0,3,stacked
0.425,0.0,3,stacked
0.4375,0.0,3,stacked
0.45,0.0,3,stacked
0.4625,0.0,3,stacked
0.475,0.0,3,stacked
0.4875,0.0,3,stacked
0.5,0.0,3,stacked
0.5125,0.0,3,stacked
0.525,0.0,3,stacked
0.5375,0.0,3,stacked
0.55,0.0,3,stacked
0.5625,0.0,3,stacked
0.575,0.0,3,stacked
0.5875,0.0,3,stacked
0.6,0.0,3,stacked
0.6125,0.0,3,stacked
0.625,0.0,3,stacked
0.6375,0.0,3,stacked
0.65,0.0,3,stacked
0.6625,0.018867924528301883,3,stacked
0.675,0.01851851851851849,3,stacked
0.6875,0.036363636363636376,3,stacked
0.7,0.0357142857142857,3,stacked
0.7125,0.03508771929824561,3,stacked
0.725,0.03448275862068961,3,stacked
0.7375,0.03389830508474578,3,stacked
0.75,0.033333333333333326,3,stacked
0.7625,0.032786885245901676,3,stacked
0.775,0.032258064516129004,3,stacked
0.7875,0.031746031746031744,3,stacked
0.8,0.03125,3,stacked
0.8125,0.03076923076923077,3,stacked
0.825,0.030303030303030276,3,stacked
0.8375,0.02985074626865669,3,stacked
0.85,0.02941176470588236,3,stacked
0.8625,0.02898550724637683,3,stacked
0.875,0.02857142857142858,3,stacked
0.8875,0.04225352112676062,3,stacked
0.9,0.04166666666666663,3,stacked
0.9125,0.04109589041095896,3,stacked
0.925,0.05405405405405406,3,stacked
0.9375,0.053333333333333344,3,stacked
0.95,0.06578947368421051,3,stacked
0.9625,0.06493506493506496,3,stacked
0.975,0.0641025641025641,3,stacked
0.9875,0.06329113924050633,3,stacked
1.0,0.0625,3,stacked
0.0125,0.0,4,rule
0.025,0.0,4,rule
0.0375,0.0,4,rule
0.05,0.0,4,rule
0.0625,0.0,4,rule
0.075,0.0,4,rule
0.0875,0.0,4,rule
0.1,0.0,4,rule
0.1125,0.0,4,rule
0.125,0.0,4,rule
0.1375,0.0,4,rule
0.15,0.0,4,rule
0.1625,0.0,4,rule
0.175,0.0,4,rule
0.1875,0.06666666666666665,4,rule
0.2,0.0625,4,rule
0.2125,0.11764705882352944,4,rule
0.225,0.11111111111111116,4,rule
0.2375,0.10526315789473684,4,rule
0.25,0.09999999999999998,4,rule
0.2625,0.09523809523809523,4,rule
0.275,0.09090909090909094,4,rule
0.2875,0.08695652173913049,4,rule
0.3,0.08333333333333337,4,rule
0.3125,0.12,4,rule
0.325,0.15384615384615385,4,rule
0.3375,0.14814814814814814,4,rule
0.35,0.1428571428571429,4,rule
0.3625,0.1724137931034483,4,rule
0.375,0.19999999999999996,4,rule
0.3875,0.19354838709677424,4,rule
0.4,0.1875,4,rule
0.4125,0.18181818181818177,4,rule
0.425,0.20588235294117652,4,rule
0.4375,0.19999999999999996,4,rule
0.45,0.19444444444444442,4,rule
0.4625,0.18918918918918914,4,rule
0.475,0.21052631578947367,4,rule
0.4875,0.23076923076923073,4,rule
0.5,0.25,4,rule
0.5125,0.24390243902439024,4,rule
0.525,0.23809523809523814,4,rule
0.5375,0.2325581395348837,4,rule
0.55,0.2272727272727273,4,rule
0.5625,0.24444444444444446,4,rule
0.575,0.23913043478260865,4,rule
0.5875,0.23404255319148937,4,rule
0.6,0.22916666666666663,4,rule
0.6125,0.24489795918367352,4,rule
0.625,0.24,4,rule
0.6375,0.2549019607843137,4,rule
0.65,0.25,4,rule
0.6625,0.26415094339622647,4,rule
0.675,0.2592592592592593,4,rule
0.6875,0.2727272727272727,4,rule
0.7,0.2857142857142857,4,rule
0.7125,0.2807017543859649,4,rule
0.725,0.2931034482758621,4,rule
0.7375,0.30508474576271183,4,rule
0.75,0.30000000000000004,4,rule
0.7625,0.29508196721311475,4,rule
0.775,0.29032258064516125,4,rule
0.7875,0.3015873015873016,4,rule
0.8,0.296875,4,rule
0.8125,0.29230769230769227,4,rule
0.825,0.303030303030303,4,rule
0.8375,0.29850746268656714,4,rule
0.85,0.3088235294117647,4,rule
0.8625,0.3188405797101449,4,rule
0.875,0.3285714285714286,4,rule
0.8875,0.3380281690140845,4,rule
0.9,0.3472222222222222,4,rule
0.9125,0.3561643835616438,4,rule
0.925,0.3648648648648649,4,rule
0.9375,0.36,4,rule
0.95,0.35526315789473684,4,rule
0.9625,0.36363636363636365,4,rule
0.975,0.3589743589743589,4,rule
0.9875,0.35443037974683544,4,rule
1.0,0.36250000000000004,4,rule
0.0125,0.0,4,stacked
0.025,0.0,4,stacked
0.0375,0.0,4,stacked
0.05,0.0,4,stacked
0.0625,0.0,4,stacked
0.075,0.0,4,stacked
0.0875,0.0,4,stacked
0.1,0.0,4,stacked
0.1125,0.0,4,stacked
0.125,0.0,4,stacked
0.1375,0.0,4,stacked
0.15,0.0,4,stacked
0.1625,0.0,4,stacked
0.175,0.0,4,stacked
0.1875,0.0,4,stacked
0.2,0.0,4,stacked
0.2125,0.0,4,stacked
0.225,0.0,4,stacked
0.2375,0.0,4,stacked
0.25,0.0,4,stacked
0.2625,0.0,4,stacked
0.275,0.0,4,stacked
0.2875,0.0,4,stacked
0.3,0.0,4,stacked
0.3125,0.0,4,stacked
0.325,0.0,4,stacked
0.3375,0.0,4,stacked
0.35,0.0,4,stacked
0.3625,0.0,4,stacked
0.375,0.0,4,stacked
0.3875,0.0,4,stacked
0.4,0.0,4,stacked
0.4125,0.0,4,stacked
0.425,0.0,4,stacked
0.4375,0.0,4,stacked
0.45,0.0,4,stacked
0.4625,0.0,4,stacked
0.475,0.0,4,stacked
0.4875,0.0,4,stacked
0.5,0.0,4,stacked
0.5125,0.0,4,stacked
0.525,0.0,4,stacked
0.5375,0.0,4,stacked
0.55,0.0,4,stacked
0.5625,0.0,4,stacked
0.575,0.0,4,stacked
0.5875,0.0,4,stacked
0.6,0.0,4,stacked
0.6125,0.0,4,stacked
0.625,0.0,4,stacked
0.6375,0.0,4,stacked
0.65,0.0,4,stacked
0.6625,0.0,4,stacked
0.675,0.0,4,stacked
0.6875,0.0,4,stacked
0.7,0.0,4,stacked
0.7125,0.0,4,stacked
0.725,0.0,4,stacked
0.7375,0.0,4,stacked
0.75,0.0,4,stacked
0.7625,0.0,4,stacked
0.775,0.0,4,stacked
0.7875,0.0,4,stacked
0.8,0.0,4,stacked
0.8125,0.0,4,stacked
0.825,0.0,4,stacked
0.8375,0.0,4,stacked
0.85,0.0,4,stacked
0.8625,0.0,4,stacked
0.875,0.014285714285714235,4,stacked
0.8875,0.014084507042253502,4,stacked
0.9,0.01388888888888884,4,stacked
0.9125,0.013698630136986356,4,stacked
0.925,0.013513513513513487,4,stacked
0.9375,0.013333333333333308,4,stacked
0.95,0.02631578947368418,4,stacked
0.9625,0.025974025974025983,4,stacked
0.975,0.038461538461538436,4,stacked
0.9875,0.05063291139240511,4,stacked
1.0,0.0625,4,stacked
